// Start Time: Unknown
// Update Rate: Various
// Filter Profile: vru_general (43.12)
// Option Flags: AHS Enabled ICC Enabled 
// Firmware Version: 1.5.1
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Roll	Pitch	Yaw
35428	-0.051003	0.505531	10.489329	0.000978	-0.008712	0.040282	-0.811980	-1.683702	-3.357769	1.333490	-0.154105	-7.204136
35432	-0.015331	0.587373	10.795404	0.018160	0.008558	0.041073	-0.811544	-1.678566	-3.364655	1.342880	-0.149219	-7.180172
35436	-0.051248	0.697035	10.062543	0.016463	0.017020	0.056623	-0.822331	-1.683408	-3.361090	1.351383	-0.139844	-7.147095
35440	0.026109	0.451871	9.996193	0.045755	0.051165	0.046966	-0.829989	-1.672562	-3.357236	1.376578	-0.110857	-7.118967
35444	-0.212603	0.611013	9.282969	0.039270	0.039991	0.039679	-0.811980	-1.683702	-3.357769	1.398227	-0.087919	-7.095470
35448	-0.315347	0.392740	8.791721	-0.008711	0.005534	0.032521	-0.817463	-1.683414	-3.351382	1.392425	-0.084720	-7.076468
35452	-0.142792	0.355394	8.935513	0.008153	0.004939	0.041329	-0.811898	-1.673066	-3.350850	1.396153	-0.081915	-7.052441
35456	-0.062593	0.315457	8.815334	0.002955	0.010177	0.045692	-0.809377	-1.670440	-3.345991	1.396931	-0.076176	-7.025851
35460	-0.022783	0.271673	8.872934	0.001530	0.005002	0.041462	-0.809289	-1.670480	-3.348290	1.396910	-0.073354	-7.001749
35464	0.001627	0.414134	8.684092	0.034353	0.005751	0.039463	-0.811638	-1.665180	-3.350833	1.415666	-0.070102	-6.978743
35468	-0.160584	0.280810	8.663246	0.022956	0.000269	0.044415	-0.806855	-1.670483	-3.343436	1.427965	-0.070053	-6.953027
35472	-0.119068	0.511516	9.029477	0.005467	-0.014097	0.051091	-0.819992	-1.667356	-3.340109	1.430219	-0.078388	-6.923629
35476	-0.089724	0.448069	9.495785	-0.007555	-0.017665	0.040918	-0.812254	-1.662228	-3.332435	1.425013	-0.088577	-6.900150
35480	-0.180886	0.514832	9.702472	-0.003504	-0.016279	0.054996	-0.814947	-1.670111	-3.337305	1.422121	-0.098176	-6.868586
35484	-0.195907	0.508102	10.189854	-0.028601	-0.008661	0.049324	-0.812339	-1.667526	-3.334745	1.404845	-0.103322	-6.840162
35488	-0.273197	0.598922	11.095441	-0.026845	-0.004999	0.056408	-0.806770	-1.665185	-3.341126	1.388557	-0.106454	-6.807630
35492	0.017309	1.017523	11.433501	-0.006552	-0.004025	0.050386	-0.817731	-1.672616	-3.335266	1.383923	-0.108965	-6.778518
35496	-0.016124	0.229018	10.677925	-0.013293	0.015728	0.049600	-0.811990	-1.662349	-3.339332	1.375398	-0.100127	-6.749592
35500	-0.034368	0.421037	10.837111	0.019721	0.016095	0.051056	-0.809905	-1.667528	-3.329891	1.385817	-0.091104	-6.719831
35504	-0.175963	0.741591	10.700211	-0.026997	0.010996	0.055047	-0.806941	-1.675781	-3.345746	1.369464	-0.085044	-6.687863
35508	-0.052775	0.182079	10.032022	-0.012040	0.022140	0.051309	-0.817207	-1.667521	-3.344452	1.361671	-0.072574	-6.657849
35512	-0.037346	0.285741	8.884166	0.041649	0.027850	0.074539	-0.804068	-1.675985	-3.352388	1.384649	-0.057103	-6.614506
35516	-0.072101	0.850714	8.674746	0.042532	0.022427	0.060936	-0.819375	-1.672977	-3.360813	1.408118	-0.044630	-6.578949
35520	-0.324941	0.553016	8.441002	0.025250	0.031173	0.053985	-0.807466	-1.678207	-3.334256	1.421785	-0.027025	-6.547319
35524	-0.084914	0.216474	9.125789	0.010705	0.007514	0.065472	-0.806941	-1.675781	-3.345746	1.427055	-0.023124	-6.509428
35528	0.147550	-0.116749	9.513983	-0.006018	-0.006202	0.060042	-0.817118	-1.670230	-3.349056	1.422713	-0.027055	-6.474780
35532	-0.063898	0.161918	8.769031	0.033435	0.008325	0.060298	-0.825295	-1.675156	-3.345235	1.441028	-0.022712	-6.439764
35536	-0.192747	0.541950	8.528723	0.047369	0.009038	0.068684	-0.814945	-1.675449	-3.341914	1.467326	-0.017999	-6.400024
35540	-0.222700	0.448652	8.834490	0.018334	0.022819	0.055392	-0.814591	-1.680949	-3.355720	1.476980	-0.005187	-6.367706
35544	-0.089809	0.082418	9.034084	-0.007723	-0.004418	0.051681	-0.812684	-1.680709	-3.337071	1.471798	-0.007952	-6.337928
35548	0.082237	0.218580	9.236072	-0.044159	-0.005554	0.062533	-0.807203	-1.678329	-3.341153	1.445692	-0.011450	-6.301994
35552	-0.019623	0.819758	9.926314	-0.042590	0.002905	0.080779	-0.817378	-1.678116	-3.349072	1.420455	-0.010448	-6.255380
35556	-0.084920	1.024318	9.470000	-0.025549	-0.003001	0.073209	-0.817290	-1.678156	-3.351371	1.404987	-0.012681	-6.213211
35560	-0.148239	0.721875	8.974761	0.026652	-0.007719	0.077387	-0.817378	-1.678116	-3.349072	1.419431	-0.017663	-6.168728
35564	0.060833	0.977322	8.554234	0.034564	0.010270	0.055881	-0.819902	-1.672735	-3.347018	1.438329	-0.012086	-6.136233
35568	-0.002772	1.067169	8.883257	-0.037028	-0.009558	0.062354	-0.814589	-1.686287	-3.360329	1.416367	-0.017791	-6.100543
35572	-0.155709	1.295167	9.669012	-0.049126	-0.021540	0.078660	-0.827813	-1.683120	-3.354703	1.387501	-0.030827	-6.055460
35576	-0.087722	1.033990	10.777231	-0.043914	-0.025414	0.067363	-0.822422	-1.675361	-3.351877	1.361521	-0.045761	-6.016982
35580	-0.177184	0.683300	11.158421	-0.004818	-0.009220	0.071422	-0.822159	-1.675482	-3.358774	1.357871	-0.051387	-5.975998
35584	0.097452	1.057334	10.650852	0.027045	-0.020114	0.074403	-0.825032	-1.675277	-3.352132	1.372537	-0.063366	-5.933424
35588	0.050752	0.700212	10.174202	0.025735	0.006700	0.069652	-0.833296	-1.682832	-3.348316	1.386701	-0.060162	-5.893110
35592	-0.109473	0.643514	10.165979	0.019143	0.005267	0.078224	-0.832859	-1.677696	-3.355203	1.396817	-0.057799	-5.847879
35596	-0.318236	0.591515	9.863338	0.005753	-0.006753	0.063567	-0.822683	-1.680577	-3.349588	1.399460	-0.061798	-5.811592
35600	-0.042698	0.181689	9.618156	0.014497	-0.005499	0.078691	-0.824768	-1.675398	-3.359030	1.406758	-0.065234	-5.766520
35604	-0.196059	0.035050	10.050038	0.015520	0.002597	0.075161	-0.822860	-1.677828	-3.342686	1.415036	-0.064038	-5.723497
35608	-0.069989	0.316791	10.742618	0.014393	-0.000706	0.082401	-0.835564	-1.661558	-3.339332	1.422098	-0.065311	-5.675660
35612	-0.091408	-0.210070	10.694168	0.043171	0.004058	0.088846	-0.822516	-1.661975	-3.338055	1.445673	-0.063399	-5.624604
35616	0.053331	0.139103	10.128545	0.047898	0.016983	0.103371	-0.832779	-1.661722	-3.343675	1.471855	-0.054652	-5.564681
35620	-0.051319	0.336277	10.083955	0.045756	0.016692	0.104118	-0.833219	-1.658851	-3.329874	1.497027	-0.046195	-5.504350
35624	-0.321376	0.133762	9.284965	0.038327	0.028546	0.109099	-0.830694	-1.666901	-3.334234	1.518145	-0.030915	-5.441214
35628	-0.312260	0.326663	8.779861	0.034450	0.005920	0.109736	-0.838000	-1.656217	-3.339576	1.536798	-0.028730	-5.377828
35632	-0.209673	0.313223	9.735370	0.011366	-0.002675	0.118175	-0.822954	-1.664442	-3.328863	1.542506	-0.031440	-5.310044
35636	0.044676	0.066362	10.872162	-0.003843	-0.012770	0.127219	-0.822692	-1.661894	-3.333457	1.539418	-0.040152	-5.237123
35640	0.045712	0.289799	10.598234	0.030847	0.002654	0.118810	-0.823301	-1.672287	-3.326581	1.556247	-0.039956	-5.168759
35644	-0.091057	0.450472	10.312980	0.084440	0.020955	0.122600	-0.817821	-1.667238	-3.328358	1.603740	-0.029371	-5.097915
35648	-0.313998	0.929720	9.856333	0.062271	0.040940	0.119618	-0.828253	-1.680249	-3.340903	1.638567	-0.007363	-5.028436
35652	-0.193339	0.887722	8.833059	0.024002	0.025440	0.129807	-0.825385	-1.669777	-3.338326	1.651471	0.005582	-4.953369
35656	-0.181004	0.715818	8.781783	0.046127	-0.006764	0.134656	-0.834000	-1.677170	-3.325314	1.677085	-0.000038	-4.876054
35660	-0.194251	0.736338	10.014256	0.019352	0.005866	0.141128	-0.831128	-1.677375	-3.331956	1.687338	0.001462	-4.794832
35664	-0.078647	0.868457	10.640278	-0.017885	-0.019205	0.147443	-0.833913	-1.677211	-3.327613	1.676254	-0.011509	-4.710411
35668	-0.131476	0.779014	10.251005	0.023910	-0.004928	0.151733	-0.834260	-1.685056	-3.325330	1.689109	-0.016376	-4.623298
35672	-0.081007	0.996414	10.498006	0.079072	0.016725	0.149072	-0.842003	-1.679508	-3.323786	1.733556	-0.008847	-4.537325
35676	-0.047966	1.129862	9.834487	0.045816	0.039711	0.140382	-0.831567	-1.677173	-3.320460	1.758975	0.011958	-4.455937
35680	-0.182297	1.003883	8.915844	0.019927	0.001067	0.154965	-0.839306	-1.679632	-3.325830	1.769578	0.010341	-4.366865
35684	0.036663	1.300435	9.445644	0.034850	0.009461	0.154670	-0.834088	-1.677130	-3.323015	1.788733	0.013518	-4.277818
35688	-0.218114	1.299891	8.790396	-0.007489	0.004922	0.160649	-0.836522	-1.677127	-3.327869	1.783635	0.013975	-4.185424
35692	-0.307748	1.236948	9.188521	0.015482	-0.007505	0.157083	-0.842088	-1.687475	-3.328401	1.791698	0.007375	-4.095295
35696	-0.090795	1.199654	9.627390	0.021754	-0.014967	0.169807	-0.847048	-1.676753	-3.326591	1.803334	-0.003742	-3.998010
35700	-0.172155	1.126968	9.646243	0.002465	0.000384	0.167147	-0.844873	-1.687310	-3.324058	1.803916	-0.006028	-3.901980
35704	0.019427	1.411686	10.113515	-0.021976	-0.002616	0.184168	-0.855223	-1.687017	-3.327379	1.790485	-0.010331	-3.796249
35708	0.069136	1.534178	10.091858	-0.016392	0.003866	0.174583	-0.847219	-1.687348	-3.331211	1.780250	-0.010723	-3.695896
35712	-0.031249	1.295756	9.823905	-0.010622	0.000010	0.183516	-0.844089	-1.674329	-3.333228	1.773317	-0.013469	-3.590493
35716	-0.086660	1.535892	9.045710	0.009379	0.002941	0.175267	-0.849655	-1.682007	-3.331456	1.777846	-0.014390	-3.489761
35720	-0.238569	1.924239	9.094172	0.005565	0.015024	0.179937	-0.852177	-1.681964	-3.334010	1.780194	-0.008479	-3.386140
35724	-0.161142	2.145195	9.701860	-0.051851	-0.009576	0.174284	-0.846959	-1.679462	-3.331195	1.749646	-0.016530	-3.286192
35728	-0.004882	1.670814	9.817732	-0.089711	-0.016113	0.166432	-0.857134	-1.679250	-3.339114	1.697393	-0.028119	-3.190845
35732	0.043223	1.272485	10.161757	-0.040666	-0.018341	0.167558	-0.865053	-1.673621	-3.332972	1.673220	-0.040940	-3.094884
35736	0.045017	1.413376	9.988777	0.002744	0.005415	0.173471	-0.854700	-1.679252	-3.334260	1.673908	-0.040233	-2.995137
35740	-0.022273	1.914927	8.859665	0.013046	0.007377	0.168926	-0.870707	-1.681259	-3.328901	1.680504	-0.038334	-2.897958
35744	0.007677	1.827875	9.063743	0.003900	-0.003307	0.169188	-0.860270	-1.678923	-3.325574	1.681861	-0.042564	-2.800810
35748	-0.042444	1.424936	9.256582	-0.025125	-0.003475	0.176152	-0.867491	-1.665611	-3.330912	1.666577	-0.046996	-2.699674
35752	-0.173861	1.181862	9.542086	-0.027698	-0.014749	0.175498	-0.870189	-1.662818	-3.326564	1.649807	-0.057845	-2.599099
35756	0.100545	1.616392	9.952868	-0.014936	-0.026880	0.169643	-0.854447	-1.658021	-3.322721	1.640330	-0.075522	-2.502074
35760	0.118377	1.181679	10.089672	-0.021708	-0.009932	0.167835	-0.864969	-1.665654	-3.328357	1.626954	-0.083445	-2.405804
35764	-0.122671	0.865360	9.736076	0.034364	0.000104	0.164791	-0.867230	-1.660394	-3.333200	1.645699	-0.085574	-2.311113
35768	-0.100590	0.792354	9.470226	0.006784	0.002523	0.169214	-0.860363	-1.668207	-3.314057	1.648636	-0.086409	-2.213849
35772	-0.183498	0.992028	9.351877	-0.034807	-0.014226	0.174346	-0.868194	-1.662618	-3.310214	1.627729	-0.096904	-2.113920
35776	0.173380	0.813847	10.133415	-0.050617	-0.035730	0.162860	-0.867669	-1.660192	-3.321704	1.597749	-0.119486	-2.020912
35780	0.345823	0.578529	10.642807	-0.018411	-0.001523	0.163284	-0.859929	-1.657733	-3.316334	1.586199	-0.122451	-1.927108
35784	0.042873	0.822730	10.544773	-0.000379	0.011006	0.170755	-0.868281	-1.665247	-3.310220	1.584974	-0.118347	-1.828826
35788	-0.393707	1.191628	9.737239	0.008987	0.012931	0.172744	-0.870537	-1.670663	-3.324281	1.589120	-0.113175	-1.729374
35792	-0.229837	0.973424	9.095745	0.007630	-0.005561	0.170913	-0.860624	-1.673424	-3.311769	1.592494	-0.118571	-1.631265
35796	-0.047224	0.942369	9.028475	0.012638	0.002726	0.177596	-0.865843	-1.673257	-3.312279	1.598723	-0.119335	-1.529196
35800	0.154340	1.054502	9.222820	0.005256	-0.002552	0.167026	-0.865232	-1.665533	-3.321460	1.600733	-0.122962	-1.433265
35804	0.113035	0.698642	9.039398	0.024976	-0.008808	0.168196	-0.873323	-1.667830	-3.317633	1.614032	-0.130202	-1.336765
35808	-0.414388	0.824859	9.878461	0.024875	-0.020630	0.169107	-0.872974	-1.662654	-3.322221	1.627255	-0.144250	-1.239936
35812	-0.317501	1.137394	10.362135	0.033251	-0.026013	0.176951	-0.876282	-1.670254	-3.310997	1.645240	-0.161536	-1.138706
35816	0.089839	1.066581	9.234899	0.034417	-0.010642	0.175725	-0.868189	-1.673295	-3.319432	1.663872	-0.170031	-1.037930
35820	-0.034081	0.615551	9.801641	0.023072	-0.019481	0.181077	-0.873496	-1.673087	-3.317644	1.675976	-0.183704	-0.934238
35824	-0.067145	1.145076	11.313816	0.006858	-0.021460	0.189024	-0.881411	-1.675465	-3.318416	1.678749	-0.198657	-0.826029
35828	-0.233702	1.232809	10.011443	0.009418	-0.019014	0.182005	-0.878803	-1.672880	-3.315856	1.682979	-0.212097	-0.721800
35832	-0.162379	1.142979	9.998013	0.037423	-0.019047	0.186577	-0.875584	-1.662570	-3.322476	1.703220	-0.225656	-0.614955
35836	-0.046263	1.242592	10.480902	0.030331	-0.013982	0.190107	-0.891851	-1.672462	-3.317133	1.719369	-0.236409	-0.506006
35840	0.179872	1.376755	9.373609	0.041557	0.002888	0.176192	-0.889329	-1.672505	-3.314578	1.741971	-0.237296	-0.404737
35844	0.024579	1.557679	9.184646	0.016042	-0.035466	0.179050	-0.884199	-1.669963	-3.309464	1.749931	-0.260226	-0.302501
35848	-0.054052	1.618626	10.857828	0.004981	-0.021412	0.175091	-0.889066	-1.672627	-3.321476	1.751532	-0.275046	-0.202288
35852	-0.104495	1.147824	10.252579	0.006432	-0.017618	0.171776	-0.884019	-1.678051	-3.320976	1.753949	-0.287639	-0.103907
35856	-0.088225	1.067569	9.580214	0.046070	-0.029589	0.173687	-0.878972	-1.686144	-3.322780	1.779046	-0.307144	-0.004646
35860	0.000556	1.792081	10.198376	0.048770	-0.012825	0.179660	-0.891412	-1.672664	-3.328629	1.805647	-0.317201	0.098328
35864	0.195183	1.610279	9.627559	0.030714	-0.008123	0.167434	-0.889152	-1.675255	-3.321481	1.821928	-0.324383	0.194382
35868	-0.224886	1.008417	9.505785	0.057744	-0.016791	0.178170	-0.889150	-1.680593	-3.326091	1.853646	-0.336765	0.296423
35872	-0.070224	1.501822	10.369071	0.043370	-0.021947	0.183848	-0.889413	-1.680472	-3.319193	1.877086	-0.352255	0.401614
35876	0.184752	1.490340	9.693408	0.031803	-0.013817	0.167309	-0.904811	-1.672085	-3.320709	1.893934	-0.362815	0.497481
35880	-0.115949	1.228448	9.467187	0.059524	-0.018688	0.181974	-0.894810	-1.674886	-3.310496	1.926593	-0.376485	0.601650
35884	-0.156600	1.366006	9.851379	0.064944	-0.003801	0.175757	-0.889504	-1.672424	-3.309980	1.962364	-0.381572	0.702539
35888	-0.140337	1.099602	9.421285	0.031622	0.003500	0.172224	-0.902290	-1.669459	-3.315850	1.979051	-0.382454	0.801548
35892	-0.193939	1.032620	9.877513	0.030547	-0.021172	0.172303	-0.902029	-1.664243	-3.318138	1.995111	-0.397494	0.900112
35896	0.043758	1.651007	10.642254	0.003925	-0.015106	0.193636	-0.899857	-1.666793	-3.308692	1.995809	-0.409500	1.011010
35900	0.201755	1.202952	9.826294	0.029871	-0.008005	0.172070	-0.907426	-1.658657	-3.309442	2.011443	-0.417024	1.109700
35904	-0.309757	1.012868	9.262972	0.079092	0.001222	0.195728	-0.899245	-1.661738	-3.320177	2.055169	-0.419797	1.222121
35908	-0.488279	1.356726	9.676277	0.034941	-0.011898	0.184468	-0.907513	-1.661285	-3.309447	2.073635	-0.429910	1.327822
35912	-0.116462	1.195934	9.547846	0.016975	-0.019061	0.196904	-0.899860	-1.661455	-3.304082	2.081731	-0.444407	1.440493
35916	-0.206467	1.403745	9.368825	0.025304	-0.013970	0.200815	-0.907426	-1.658657	-3.309442	2.094556	-0.456092	1.555507
35920	0.051892	1.213227	9.959431	0.014918	-0.026372	0.207815	-0.917956	-1.650275	-3.301250	2.101368	-0.475044	1.674267
35924	-0.231571	0.645586	10.070240	0.024604	-0.007806	0.201992	-0.907692	-1.653197	-3.297935	2.113725	-0.483263	1.790081
35928	-0.267168	1.068901	9.974066	0.010449	-0.013760	0.201744	-0.903168	-1.669055	-3.292858	2.117952	-0.494902	1.905626
35932	-0.241497	1.579121	10.124647	-0.021136	-0.032482	0.212405	-0.910648	-1.663628	-3.298212	2.103998	-0.517477	2.026882
35936	-0.149116	1.651151	9.436644	0.013234	-0.018246	0.204774	-0.905517	-1.663755	-3.295402	2.109733	-0.531730	2.144069
35940	-0.218232	1.746816	9.385554	0.008379	-0.024863	0.224273	-0.915256	-1.655737	-3.307903	2.112550	-0.550192	2.272282
35944	-0.360645	1.250537	9.696465	-0.005344	-0.013770	0.233461	-0.913257	-1.663545	-3.298467	2.107415	-0.562494	2.405989
35948	-0.157392	1.769583	8.964816	-0.017638	-0.043709	0.208140	-0.903257	-1.666346	-3.288255	2.095340	-0.591386	2.524571
35952	0.024637	1.686296	9.532158	-0.059560	-0.035385	0.220728	-0.908040	-1.661043	-3.295652	2.059112	-0.615724	2.650548
35956	-0.231416	1.652590	10.028460	-0.047670	-0.031772	0.217412	-0.918391	-1.658080	-3.296668	2.029664	-0.637853	2.774713
35960	-0.014425	1.494414	9.674407	-0.022039	-0.037864	0.235893	-0.915956	-1.660752	-3.294119	2.014730	-0.663796	2.909347
35964	-0.012739	1.830251	9.211249	-0.017660	-0.043461	0.226579	-0.926308	-1.657789	-3.295135	2.002305	-0.692725	3.038541
35968	0.264463	2.047661	9.439981	-0.012188	-0.039908	0.225919	-0.919087	-1.671102	-3.289798	1.992956	-0.719582	3.167435
35972	0.029842	1.825812	8.797034	-0.008026	-0.038268	0.225227	-0.931613	-1.660251	-3.295651	1.985936	-0.745469	3.295969
35976	0.027352	1.750579	8.839206	-0.004762	-0.047984	0.224761	-0.923693	-1.668549	-3.304098	1.980727	-0.776896	3.424048
35980	-0.059446	1.931938	9.578751	-0.033145	-0.060386	0.222975	-0.929088	-1.668301	-3.300011	1.959195	-0.815360	3.550867
35984	0.027273	1.511284	9.449153	-0.032279	-0.069040	0.219625	-0.932047	-1.670725	-3.293374	1.938097	-0.858667	3.675615
35988	-0.035599	1.704445	9.560379	0.004323	-0.053403	0.215768	-0.934396	-1.665425	-3.295918	1.937915	-0.892922	3.798466
35992	0.076249	1.547536	10.504840	-0.007972	-0.059256	0.208537	-0.929262	-1.670889	-3.297717	1.930678	-0.930382	3.917066
35996	0.182484	1.268013	9.979287	0.010782	-0.045666	0.214076	-0.937001	-1.676017	-3.305392	1.934059	-0.960163	4.039102
36000	-0.175731	1.859069	9.961818	-0.008738	-0.035209	0.221638	-0.937353	-1.673187	-3.293890	1.926121	-0.984096	4.165674
36004	0.148588	1.663023	11.319701	-0.051054	-0.040573	0.209247	-0.950228	-1.667512	-3.295157	1.894006	-1.010821	4.285055
36008	-0.048899	0.840686	10.962167	-0.039921	-0.037587	0.220544	-0.934657	-1.670641	-3.293630	1.868097	-1.035988	4.410976
36012	-0.064296	1.319960	10.657858	0.007111	-0.030616	0.228058	-0.937529	-1.673106	-3.289292	1.869001	-1.057276	4.541338
36016	0.178661	2.059652	10.794832	-0.025945	-0.024169	0.203487	-0.947706	-1.667555	-3.292602	1.851182	-1.074395	4.657751
36020	-0.187303	1.402355	10.628828	-0.056635	-0.014816	0.224452	-0.942399	-1.667762	-3.294390	1.815519	-1.086489	4.786351
36024	-0.112910	1.403577	10.829377	-0.026218	-0.007519	0.223647	-0.948233	-1.667312	-3.278807	1.797265	-1.094329	4.914628
36028	0.263592	1.325738	10.459071	-0.036105	-0.014911	0.204633	-0.942575	-1.667682	-3.289792	1.773536	-1.106017	5.031886
36032	0.034700	1.328544	10.332433	0.005603	0.006744	0.220999	-0.950056	-1.659586	-3.292841	1.773502	-1.105568	5.158904
36036	0.031258	1.830386	10.363231	-0.000832	-0.004173	0.205818	-0.944838	-1.657084	-3.290026	1.769948	-1.111099	5.277033
36040	0.176082	1.642629	9.793278	-0.033675	-0.006546	0.200685	-0.949708	-1.651740	-3.295124	1.747620	-1.117872	5.392181
36044	0.105510	1.175681	8.852738	0.045840	0.006966	0.210386	-0.960584	-1.653873	-3.286955	1.770732	-1.117079	5.513124
36048	-0.079072	1.431875	8.081486	0.029401	0.016100	0.203235	-0.947273	-1.654412	-3.292575	1.784507	-1.110966	5.630133
36052	-0.053639	1.394422	8.763229	-0.006663	-0.012660	0.206679	-0.957804	-1.643361	-3.282079	1.777586	-1.121392	5.748603
36056	0.097925	0.744365	10.103885	0.003078	-0.036818	0.207596	-0.955191	-1.651452	-3.288738	1.776207	-1.145661	5.867170
36060	0.029537	0.905847	10.342833	0.035729	-0.018033	0.208020	-0.952669	-1.651495	-3.286183	1.793484	-1.159197	5.986312
36064	0.081929	0.922395	10.105071	0.049941	-0.018809	0.212755	-0.963200	-1.640445	-3.275687	1.818819	-1.173306	6.108147
36068	-0.016043	0.799448	10.142573	0.064791	-0.008392	0.226909	-0.957717	-1.640733	-3.282074	1.852467	-1.181773	6.238274
36072	0.050850	0.999729	10.224150	0.066596	0.005365	0.207852	-0.963283	-1.651080	-3.282606	1.887358	-1.182083	6.357739
36076	0.214488	1.127797	9.537175	0.037604	-0.012372	0.211856	-0.968679	-1.648164	-3.276214	1.905584	-1.192682	6.479160
36080	0.126105	0.911036	9.494384	0.028015	-0.020233	0.215044	-0.960766	-1.640447	-3.270833	1.918254	-1.207876	6.602254
36084	-0.071649	1.265930	9.735713	0.041476	-0.013703	0.220851	-0.965897	-1.640321	-3.273643	1.938533	-1.219478	6.728796
36088	-0.066943	1.176311	9.869775	0.041368	-0.010610	0.207743	-0.957804	-1.643361	-3.282079	1.958886	-1.229098	6.847887
36092	0.136984	1.062011	9.843702	0.052063	-0.006353	0.208640	-0.968419	-1.640278	-3.276198	1.985336	-1.236347	6.967572
36096	0.012429	1.500754	9.537164	0.052538	-0.012046	0.204585	-0.961025	-1.648333	-3.270849	2.012092	-1.246830	7.084818
36100	0.318129	1.764940	9.788582	0.008424	-0.016559	0.218925	-0.966593	-1.653342	-3.266773	2.013370	-1.260215	7.210183
36104	-0.132482	1.980338	10.141809	0.000141	-0.008845	0.215086	-0.970939	-1.642904	-3.281057	2.009923	-1.269104	7.333507
36108	-0.073502	2.180898	10.791664	0.003173	0.005065	0.216218	-0.973984	-1.650625	-3.276731	2.008183	-1.270044	7.457758
36112	0.324782	2.621892	11.046805	-0.015350	-0.023567	0.218066	-0.971549	-1.653297	-3.274181	1.995800	-1.287401	7.582496
36116	0.051560	2.390791	10.827991	0.011741	0.011700	0.208760	-0.973721	-1.650746	-3.283628	1.999027	-1.284369	7.702609
36120	-0.224653	2.300449	11.657449	-0.017659	0.020556	0.199803	-0.973721	-1.650746	-3.283628	1.985532	-1.276076	7.817769
36124	0.083878	2.268251	11.396494	-0.059106	0.002775	0.195330	-0.963457	-1.653668	-3.280313	1.948361	-1.277826	7.930012
36128	0.063098	2.068419	10.940799	0.004004	0.016653	0.214197	-0.971202	-1.645451	-3.276464	1.947108	-1.271958	8.053334
36132	0.121594	2.272715	10.418716	0.004263	0.028914	0.196786	-0.973979	-1.661301	-3.285949	1.946238	-1.258728	8.166921
36136	-0.000264	1.972703	10.398863	-0.033040	0.031566	0.201507	-0.982073	-1.658260	-3.277513	1.923963	-1.244048	8.283259
36140	-0.182070	1.958046	10.785735	-0.011431	0.035617	0.199583	-0.982160	-1.658220	-3.275214	1.914123	-1.226979	8.398569
36144	-0.081431	2.322325	10.836599	-0.024829	0.038089	0.210587	-0.974156	-1.658551	-3.279046	1.896508	-1.208676	8.520224
36148	0.115080	1.543881	10.606157	-0.059483	0.032119	0.190904	-0.984420	-1.655629	-3.282362	1.859311	-1.193365	8.630483
36152	-0.059167	0.973885	10.477131	-0.002394	0.049973	0.207092	-0.979464	-1.655675	-3.274953	1.854664	-1.168089	8.750340
36156	-0.342684	1.397603	9.807585	-0.002271	0.061694	0.208554	-0.976942	-1.655718	-3.272398	1.850125	-1.136119	8.871247
36160	-0.147640	1.097805	9.526434	-0.063868	0.049079	0.204224	-0.989904	-1.652672	-3.273670	1.810407	-1.111246	8.989430
36164	0.071967	0.756967	9.572025	-0.027794	0.031288	0.204165	-0.976855	-1.655758	-3.274698	1.791404	-1.096500	9.107245
36168	0.089359	0.711548	9.649105	-0.050600	0.040512	0.204491	-0.987206	-1.652796	-3.275714	1.759362	-1.076426	9.225403
36172	-0.013121	0.986899	9.398015	-0.031937	0.041017	0.206728	-0.987032	-1.650208	-3.278008	1.738031	-1.056047	9.344841
36176	-0.165926	0.954930	9.212973	-0.012592	0.031349	0.200123	-1.000342	-1.652338	-3.274692	1.727892	-1.041057	9.460321
36180	-0.017299	1.089682	9.064642	-0.020785	0.030516	0.203238	-0.995123	-1.652505	-3.274181	1.713056	-1.026572	9.577568
36184	-0.046594	1.002635	8.746065	-0.035390	0.029304	0.212718	-0.992778	-1.649798	-3.264724	1.689784	-1.012904	9.700218
36188	-0.249088	0.883336	9.122628	-0.042013	0.023642	0.206139	-0.989817	-1.650043	-3.273664	1.662810	-1.002314	9.818999
36192	-0.109283	1.049881	9.828440	-0.050651	0.018546	0.212250	-0.989907	-1.644665	-3.266756	1.630846	-0.994683	9.941190
36196	0.025367	1.187135	9.368583	-0.033132	0.006116	0.208882	-0.989205	-1.644988	-3.285150	1.608966	-0.994059	10.061247
36200	-0.002372	1.275428	9.609490	0.024107	0.029105	0.203795	-0.996772	-1.642190	-3.290509	1.619939	-0.980175	10.178761
36204	-0.209789	1.452371	9.174431	0.016495	0.042547	0.204442	-0.998597	-1.629125	-3.299933	1.626577	-0.958620	10.296865
36208	-0.218280	1.525183	8.924418	-0.034035	0.019164	0.214059	-0.991645	-1.631640	-3.278480	1.604209	-0.950597	10.420096
36212	-0.139516	1.580303	9.086543	-0.017868	0.007720	0.209156	-1.009738	-1.628468	-3.282562	1.591164	-0.949012	10.540334
36216	-0.164251	1.705860	9.098163	-0.016119	-0.002805	0.216441	-1.001732	-1.631468	-3.288698	1.579051	-0.953543	10.664578
36220	-0.127150	1.121197	9.507545	-0.022501	0.003354	0.208220	-1.006956	-1.620625	-3.279991	1.563353	-0.954388	10.784210
36224	-0.315871	1.043696	9.599247	0.025766	0.013378	0.212003	-1.007652	-1.633647	-3.273121	1.575274	-0.949547	10.906166
