// Start Time: Unknown
// Update Rate: Various
// Filter Profile: vru_general (43.12)
// Option Flags: AHS Enabled ICC Enabled 
// Firmware Version: 1.5.1
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Roll	Pitch	Yaw
10272	0.108520	0.227979	9.788179	0.006881	0.001710	0.005074	-0.811293	-1.701579	-3.323064	1.320220	-0.564675	-3.584875
10276	0.104198	0.235556	9.788765	-0.004289	-0.001253	-0.004182	-0.821122	-1.690852	-3.330961	1.314254	-0.565961	-3.585514
10280	0.097020	0.233840	9.801618	0.003751	-0.001065	-0.016082	-0.815988	-1.696316	-3.332761	1.313999	-0.565748	-3.594003
10284	0.101635	0.235238	9.797030	0.002440	-0.011409	-0.006729	-0.813551	-1.704326	-3.334821	1.314538	-0.570856	-3.598158
10288	0.102682	0.239249	9.786242	-0.003725	0.001939	-0.012077	-0.813727	-1.701576	-3.327918	1.311789	-0.568764	-3.605014
10292	0.103763	0.234091	9.788792	-0.007291	-0.014164	0.017963	-0.810769	-1.696483	-3.332250	1.305242	-0.575197	-3.595026
10296	0.114201	0.230673	9.774613	0.003327	-0.003274	-0.009326	-0.818420	-1.701652	-3.342224	1.304945	-0.576264	-3.599700
10300	0.096243	0.244343	9.762782	-0.001435	0.008544	0.003353	-0.821467	-1.704035	-3.333288	1.303520	-0.572000	-3.596770
10304	0.111508	0.224864	9.768025	0.000873	0.004417	-0.000072	-0.821468	-1.701366	-3.330983	1.303103	-0.570206	-3.595688
10308	0.111128	0.240943	9.770497	0.002322	0.007178	0.002183	-0.824168	-1.695904	-3.324330	1.303038	-0.567881	-3.592579
10312	0.118234	0.235769	9.798131	0.004038	-0.000336	-0.004396	-0.816252	-1.696195	-3.325863	1.303851	-0.567857	-3.594444
10316	0.107940	0.216404	9.788296	0.000232	-0.000669	0.004193	-0.808505	-1.709750	-3.334321	1.304584	-0.565875	-3.593280
10320	0.101892	0.219306	9.784655	-0.007080	-0.015844	0.003649	-0.823991	-1.698654	-3.331233	1.299008	-0.576191	-3.589891
10324	0.119958	0.227406	9.808076	0.006305	-0.007464	-0.001116	-0.813727	-1.701576	-3.327918	1.302137	-0.579402	-3.590775
10328	0.102894	0.221062	9.789515	-0.007631	0.000665	-0.010663	-0.818860	-1.698781	-3.328424	1.296703	-0.579046	-3.596114
10332	0.118829	0.226650	9.799387	0.006338	-0.002623	-0.001412	-0.815637	-1.696478	-3.341957	1.297045	-0.579164	-3.596387
10336	0.100635	0.247945	9.773193	0.005935	-0.007957	0.012463	-0.823993	-1.695985	-3.328929	1.298523	-0.585066	-3.587761
10340	0.100427	0.242601	9.784809	-0.001514	0.004407	-0.001720	-0.813726	-1.704245	-3.330223	1.297603	-0.581309	-3.589032
10344	0.107374	0.242433	9.764571	0.004567	-0.009939	-0.005169	-0.821552	-1.709333	-3.335598	1.300674	-0.587170	-3.591677
10348	0.106892	0.220394	9.785647	-0.001534	-0.000881	-0.008432	-0.829209	-1.701156	-3.334049	1.298569	-0.589653	-3.594563
10352	0.106540	0.230470	9.779124	0.004945	0.005973	-0.002123	-0.823727	-1.701445	-3.340436	1.299423	-0.586692	-3.594445
10356	0.098779	0.223996	9.791789	0.010249	0.003213	0.000933	-0.818861	-1.696112	-3.326119	1.303695	-0.585045	-3.593020
10360	0.106506	0.228451	9.800361	0.008188	-0.000687	-0.003916	-0.813725	-1.706915	-3.332527	1.308484	-0.584037	-3.595648
10364	0.108886	0.234222	9.795869	0.001241	0.010303	0.000784	-0.810766	-1.704491	-3.339164	1.307921	-0.575844	-3.595583
10368	0.088744	0.233723	9.809241	0.002054	-0.004081	-0.001774	-0.816600	-1.701372	-3.321276	1.309233	-0.578205	-3.596360
10372	0.098932	0.244815	9.792074	0.008194	0.003337	0.003494	-0.821556	-1.701326	-3.328684	1.313084	-0.577104	-3.593301
10376	0.095392	0.238064	9.780385	-0.006796	0.002610	0.006791	-0.823990	-1.701323	-3.333538	1.307854	-0.576733	-3.588054
10380	0.111098	0.240962	9.786126	0.004551	0.012460	0.012904	-0.815897	-1.704364	-3.341974	1.308804	-0.568502	-3.580320
10384	0.105532	0.226180	9.785618	-0.004745	-0.010593	-0.006698	-0.818947	-1.701409	-3.328429	1.305514	-0.574643	-3.583685
10388	0.108384	0.232023	9.780163	-0.004552	-0.003141	-0.009211	-0.811031	-1.699031	-3.327657	1.301919	-0.574725	-3.589287
10392	0.089835	0.229443	9.781713	0.005322	0.015415	-0.002849	-0.815991	-1.690979	-3.328152	1.302014	-0.565517	-3.589813
10396	0.103748	0.231799	9.778203	-0.011249	-0.009904	-0.012630	-0.815724	-1.699107	-3.341963	1.293045	-0.569837	-3.596721
10400	0.101934	0.226809	9.783141	0.011992	-0.001354	-0.005312	-0.813902	-1.704165	-3.325624	1.300356	-0.569877	-3.599930
10404	0.096433	0.217195	9.790450	0.000489	0.005760	-0.006426	-0.816075	-1.698945	-3.332766	1.299025	-0.565998	-3.603001
10408	0.104885	0.226567	9.796456	0.006106	0.000346	0.019655	-0.805984	-1.707125	-3.329462	1.303034	-0.563373	-3.593066
10412	0.103598	0.242556	9.789318	-0.011643	0.019252	-0.015272	-0.810853	-1.704450	-3.336864	1.295681	-0.550428	-3.601907
10416	0.093271	0.248139	9.786635	0.000578	0.003836	-0.003648	-0.816598	-1.706710	-3.325885	1.297092	-0.548470	-3.603757
10420	0.107113	0.235237	9.780144	0.004080	-0.010339	0.000929	-0.810764	-1.707160	-3.341468	1.298685	-0.552382	-3.603806
10424	0.112751	0.230397	9.777139	0.005117	0.000045	-0.006847	-0.813727	-1.701576	-3.327918	1.301180	-0.551736	-3.607560
10428	0.107931	0.242108	9.769938	0.001326	-0.006771	-0.010155	-0.811554	-1.706796	-3.320776	1.303533	-0.554852	-3.613968
10432	0.089760	0.223241	9.775468	-0.009289	-0.005062	-0.001790	-0.810942	-1.701741	-3.332261	1.297300	-0.556289	-3.615217
10436	0.121013	0.229852	9.774302	-0.002487	-0.005475	0.018849	-0.831820	-1.698404	-3.332000	1.294202	-0.562928	-3.601987
10440	0.109005	0.226481	9.776859	-0.001059	0.006262	0.009437	-0.813554	-1.696319	-3.327907	1.292021	-0.558728	-3.596162
10444	0.094931	0.233664	9.800696	0.006999	-0.005459	-0.008115	-0.815813	-1.696397	-3.337359	1.293405	-0.560990	-3.600173
10448	0.101398	0.236559	9.788075	-0.006236	-0.003112	-0.000180	-0.811118	-1.701660	-3.327662	1.289613	-0.561480	-3.600636
10452	0.108125	0.223868	9.810293	-0.005086	-0.011146	0.007474	-0.818771	-1.701490	-3.333027	1.285832	-0.568025	-3.595873
10456	0.090868	0.250427	9.780685	0.002828	-0.008504	0.006993	-0.821556	-1.701326	-3.328684	1.287057	-0.573831	-3.591088
10460	0.104979	0.221953	9.775290	-0.001547	-0.006472	-0.010370	-0.813295	-1.688433	-3.327891	1.282990	-0.576366	-3.596482
10464	0.096764	0.261177	9.776098	0.006019	-0.002630	-0.001956	-0.826516	-1.693273	-3.329179	1.284177	-0.579761	-3.595599
10468	0.097086	0.227903	9.794172	-0.001537	-0.012651	0.002379	-0.826690	-1.695861	-3.326885	1.281924	-0.588979	-3.592594
10472	0.105691	0.243068	9.782125	-0.009447	0.006764	0.002857	-0.816074	-1.701614	-3.335071	1.275613	-0.584214	-3.590756
10476	0.102123	0.226632	9.773721	0.005498	-0.002686	0.002721	-0.813552	-1.701657	-3.332516	1.278142	-0.584403	-3.589466
10480	0.100063	0.234522	9.791447	-0.005164	0.001791	0.004284	-0.813814	-1.704205	-3.327924	1.275752	-0.582393	-3.587378
10484	0.099481	0.221771	9.793122	-0.005344	-0.010056	0.011428	-0.821294	-1.698778	-3.333277	1.271401	-0.588561	-3.580109
10488	0.099966	0.224547	9.780568	-0.002143	-0.004124	0.000351	-0.824079	-1.698614	-3.328934	1.269463	-0.592033	-3.578807
10492	0.106452	0.227512	9.790600	-0.007055	0.004304	0.004535	-0.811030	-1.701700	-3.329962	1.265359	-0.587692	-3.576854
10496	0.114894	0.215441	9.788099	0.003730	-0.004060	0.003082	-0.821557	-1.698657	-3.326380	1.267141	-0.590716	-3.574358
10500	0.112908	0.240662	9.779067	0.001030	-0.006362	-0.005238	-0.816247	-1.706871	-3.335082	1.268272	-0.593206	-3.577750
10504	0.116020	0.231150	9.793551	-0.005935	-0.008825	-0.006030	-0.808248	-1.696527	-3.329695	1.263692	-0.595537	-3.582088
10508	0.099460	0.246118	9.785743	0.010327	0.006489	-0.000044	-0.810941	-1.704410	-3.334565	1.269566	-0.589605	-3.582833
10512	0.108603	0.236414	9.781667	-0.004465	0.000716	-0.001882	-0.821296	-1.693440	-3.328668	1.265196	-0.589706	-3.582784
10516	0.112678	0.231986	9.795366	0.010828	-0.004298	-0.013863	-0.816249	-1.701533	-3.330472	1.271206	-0.591273	-3.590750
10520	0.104622	0.239868	9.769629	0.005608	0.006243	-0.000664	-0.816336	-1.704162	-3.330478	1.274707	-0.587049	-3.591132
10524	0.094035	0.221726	9.769222	-0.006272	0.004385	0.005206	-0.820942	-1.701609	-3.344778	1.269174	-0.584238	-3.587323
10528	0.098255	0.239659	9.794406	-0.001522	0.007712	0.005582	-0.818771	-1.701490	-3.333027	1.267780	-0.579740	-3.583616
10532	0.093449	0.229199	9.775820	0.014903	0.002199	-0.007645	-0.816252	-1.696195	-3.325863	1.275349	-0.578089	-3.587543
10536	0.085157	0.229116	9.798360	-0.001190	-0.006904	-0.007339	-0.823815	-1.701404	-3.338136	1.273471	-0.582676	-3.590730
10540	0.096330	0.245795	9.780540	0.003629	0.003574	-0.001739	-0.810767	-1.701822	-3.336859	1.274543	-0.578434	-3.592138
10544	0.093699	0.244471	9.788685	0.003561	0.011883	-0.005654	-0.816336	-1.704162	-3.330478	1.276877	-0.571171	-3.595152
10548	0.106880	0.239187	9.782255	0.005053	-0.008280	0.023397	-0.813726	-1.704245	-3.330223	1.279933	-0.575087	-3.582169
10552	0.101881	0.233064	9.782262	-0.002001	0.000122	0.001968	-0.808683	-1.704332	-3.325114	1.279705	-0.573063	-3.582005
10556	0.119357	0.220765	9.775715	0.008391	0.005882	0.000480	-0.819209	-1.703957	-3.323836	1.285423	-0.570275	-3.581352
10560	0.107257	0.231611	9.784944	0.007684	0.000168	-0.009098	-0.824079	-1.698614	-3.328934	1.288862	-0.571477	-3.585270
10564	0.102443	0.222929	9.778409	-0.001613	-0.000198	-0.001439	-0.811117	-1.704329	-3.329967	1.288148	-0.569941	-3.586631
10568	0.099888	0.224479	9.770666	0.010634	-0.001504	0.018152	-0.819299	-1.698579	-3.316928	1.294482	-0.571948	-3.575659
10572	0.102339	0.223580	9.783053	-0.004978	0.002930	-0.000680	-0.815813	-1.696397	-3.337359	1.289119	-0.569228	-3.575458
10576	0.094672	0.242859	9.782496	-0.000113	-0.002201	-0.001954	-0.813467	-1.696360	-3.330206	1.287420	-0.569302	-3.576409
10580	0.087399	0.228643	9.785575	-0.005836	0.004274	0.007753	-0.813375	-1.704407	-3.339419	1.283262	-0.565285	-3.572151
10584	0.109352	0.238838	9.783429	0.002255	-0.005470	0.007421	-0.823379	-1.693599	-3.342718	1.280878	-0.568893	-3.566368
10588	0.096882	0.238073	9.783226	-0.002563	0.003539	-0.002288	-0.828775	-1.690682	-3.336326	1.275960	-0.568843	-3.565307
10592	0.099841	0.242752	9.788033	0.005287	-0.001321	0.004110	-0.813903	-1.701496	-3.323320	1.279523	-0.568929	-3.563202
10596	0.117723	0.233250	9.775381	0.005037	-0.012498	0.011589	-0.818860	-1.698781	-3.328424	1.281635	-0.576217	-3.556216
10600	0.092353	0.234056	9.784156	-0.008125	0.001497	-0.006482	-0.814077	-1.704084	-3.321026	1.278475	-0.574628	-3.560369
10604	0.098629	0.234940	9.762480	0.010793	0.005282	0.009603	-0.824163	-1.706581	-3.333549	1.285069	-0.572687	-3.554082
10608	0.089125	0.233609	9.804945	0.002118	-0.006649	0.003022	-0.821381	-1.701407	-3.333283	1.285543	-0.576782	-3.551763
10612	0.096410	0.227063	9.784161	0.003489	-0.008049	-0.001276	-0.824075	-1.706621	-3.335848	1.287697	-0.582030	-3.551932
10616	0.087706	0.222740	9.789555	0.009339	-0.008175	0.012686	-0.818859	-1.701450	-3.330728	1.292455	-0.586483	-3.544477
10620	0.098202	0.245257	9.780645	0.005461	-0.011131	0.005580	-0.811120	-1.696322	-3.323053	1.294707	-0.591082	-3.541818
10624	0.089887	0.236744	9.790121	-0.001429	-0.006562	0.012180	-0.815726	-1.693769	-3.337354	1.290754	-0.593323	-3.534558
10628	0.107891	0.237489	9.805987	0.004249	0.013332	0.001807	-0.823990	-1.701323	-3.333538	1.292335	-0.586274	-3.532488
10632	0.105839	0.236800	9.796721	-0.003631	0.002193	-0.003014	-0.813464	-1.701698	-3.334816	1.289407	-0.583080	-3.534522
10636	0.092639	0.233314	9.790840	-0.004560	0.002669	0.005045	-0.813549	-1.706995	-3.337125	1.286920	-0.579648	-3.532211
10640	0.112173	0.240936	9.784444	0.002092	-0.007590	-0.005957	-0.818944	-1.706748	-3.333038	1.288697	-0.583411	-3.535765
10644	0.103846	0.233622	9.783189	-0.006189	-0.000642	0.009359	-0.820856	-1.696311	-3.342468	1.282204	-0.583256	-3.529546
10648	0.092979	0.243423	9.773088	-0.001455	-0.000788	0.003869	-0.815987	-1.698986	-3.335065	1.280007	-0.582410	-3.527261
10652	0.108952	0.223445	9.775582	-0.000334	-0.005964	0.010476	-0.810767	-1.701822	-3.336859	1.278895	-0.583250	-3.522008
10656	0.114418	0.236036	9.781471	0.010585	0.005345	-0.000427	-0.818772	-1.698821	-3.330723	1.284055	-0.579731	-3.521829
10660	0.107426	0.225062	9.779044	-0.000700	-0.009041	0.001801	-0.816074	-1.701614	-3.335071	1.282887	-0.583545	-3.521010
10664	0.102324	0.234229	9.778535	0.004746	0.013820	0.010563	-0.810945	-1.696403	-3.327652	1.284456	-0.573706	-3.515151
10668	0.108657	0.228896	9.786979	0.004479	-0.005267	-0.006100	-0.805723	-1.701908	-3.331750	1.286713	-0.573173	-3.519950
10672	0.122369	0.224667	9.807482	0.000355	-0.001974	-0.000237	-0.820947	-1.690933	-3.335560	1.283619	-0.574127	-3.518864
10676	0.100411	0.232743	9.786093	-0.000190	0.008650	-0.002153	-0.813202	-1.699150	-3.339408	1.281717	-0.567070	-3.520095
10680	0.107940	0.232574	9.787551	-0.000333	0.003058	0.004866	-0.816253	-1.693526	-3.323559	1.280310	-0.564937	-3.516864
10684	0.102572	0.244825	9.793468	-0.000038	0.000418	0.007097	-0.816249	-1.701533	-3.330472	1.280124	-0.563945	-3.512891
10688	0.101910	0.244046	9.779166	0.011386	-0.001366	0.004833	-0.813988	-1.706793	-3.325630	1.288172	-0.563683	-3.510930
10692	0.098256	0.234209	9.782873	0.011605	0.013658	-0.001124	-0.818948	-1.698740	-3.326124	1.294349	-0.555954	-3.510939
10696	0.092570	0.244579	9.774518	-0.000912	-0.008614	0.007429	-0.816163	-1.698905	-3.330467	1.292861	-0.560107	-3.506648
10700	0.104410	0.241559	9.780828	0.003185	0.002642	-0.003971	-0.808507	-1.704412	-3.329712	1.295113	-0.556008	-3.509988
10704	0.117438	0.234636	9.784316	0.002636	0.002282	-0.010113	-0.824164	-1.703911	-3.331244	1.296753	-0.555633	-3.515012
10708	0.094131	0.228884	9.784176	0.001436	-0.005237	0.000076	-0.813641	-1.698948	-3.327913	1.296876	-0.557403	-3.515138
10712	0.101015	0.227139	9.781842	0.005714	-0.009885	-0.002801	-0.821115	-1.706866	-3.344789	1.299256	-0.562505	-3.516505
10716	0.098860	0.231391	9.795196	-0.006742	-0.013827	-0.009523	-0.816248	-1.704202	-3.332777	1.295382	-0.569282	-3.522316
10720	0.106088	0.232760	9.791147	0.000552	0.005201	-0.003724	-0.829384	-1.703745	-3.331755	1.295669	-0.568375	-3.523152
10724	0.111640	0.226540	9.790061	0.005884	-0.012380	-0.003411	-0.818859	-1.701450	-3.330728	1.298528	-0.575054	-3.524993
10728	0.108069	0.234849	9.786948	-0.016212	0.000118	0.008159	-0.808769	-1.706960	-3.325119	1.290757	-0.572728	-3.521618
10732	0.097607	0.233323	9.770706	0.009137	0.003999	0.009224	-0.821468	-1.701366	-3.330983	1.295449	-0.570788	-3.515768
10736	0.100054	0.234985	9.780197	0.005957	-0.000056	0.004155	-0.810064	-1.702145	-3.355252	1.297811	-0.570464	-3.512980
10740	0.117461	0.230390	9.771561	-0.004255	0.008206	0.007079	-0.818942	-1.712085	-3.337647	1.296599	-0.565159	-3.509233
10744	0.109785	0.226779	9.781938	0.007075	-0.009414	-0.008688	-0.821379	-1.704076	-3.335587	1.300233	-0.570377	-3.513943
10748	0.105697	0.232414	9.773590	0.006808	-0.001829	0.005604	-0.816074	-1.701614	-3.335071	1.303069	-0.570182	-3.510702
10752	0.102680	0.220899	9.784587	-0.001135	-0.004130	0.004029	-0.823552	-1.698856	-3.342729	1.299851	-0.572551	-3.507403
10756	0.105292	0.229365	9.796287	-0.004004	-0.005617	0.002202	-0.811033	-1.696362	-3.325353	1.296560	-0.573786	-3.506498
10760	0.101003	0.227271	9.797785	-0.002683	0.000973	0.002515	-0.827215	-1.698288	-3.315395	1.295709	-0.575624	-3.504041
10764	0.097287	0.243976	9.797201	0.006130	-0.006939	0.006165	-0.816421	-1.709460	-3.332788	1.300350	-0.578412	-3.501211
10768	0.096814	0.238111	9.793210	-0.004912	-0.003080	0.000445	-0.821293	-1.701447	-3.335582	1.296535	-0.579873	-3.500546
10772	0.097173	0.235278	9.776171	0.003769	0.002658	-0.012103	-0.813378	-1.699069	-3.334810	1.297264	-0.576158	-3.507539
10776	0.104025	0.245521	9.759547	0.005725	-0.003529	0.002868	-0.818858	-1.704119	-3.333033	1.300385	-0.577551	-3.505907
10780	0.097963	0.243670	9.788250	0.007173	-0.005286	-0.014876	-0.819031	-1.709376	-3.333044	1.305555	-0.579783	-3.514779
10784	0.106276	0.230091	9.759530	0.008887	0.001339	0.000879	-0.824253	-1.701202	-3.326641	1.310382	-0.580001	-3.513556
10788	0.103655	0.233854	9.775869	0.003137	-0.000401	0.004833	-0.811117	-1.704329	-3.329967	1.312201	-0.577992	-3.511451
10792	0.117064	0.222622	9.793349	-0.010068	-0.003844	-0.003418	-0.815986	-1.701655	-3.337370	1.305102	-0.578577	-3.513384
10796	0.100967	0.232232	9.788084	-0.006435	-0.003574	-0.015095	-0.818597	-1.698902	-3.335321	1.299814	-0.579635	-3.521601
10800	0.101773	0.218971	9.790695	0.005937	-0.006076	0.004585	-0.821643	-1.703955	-3.328690	1.303426	-0.583414	-3.518796
10804	0.100783	0.246929	9.790939	-0.007096	-0.000111	0.003186	-0.821118	-1.698859	-3.337875	1.297392	-0.583089	-3.516278
10808	0.104944	0.217496	9.792106	-0.002865	-0.002056	-0.014568	-0.805727	-1.693901	-3.324836	1.294305	-0.580885	-3.525198
10812	0.108114	0.223320	9.776632	-0.001620	0.006193	-0.000155	-0.813375	-1.704407	-3.339419	1.292607	-0.575193	-3.525556
10816	0.103698	0.241235	9.784624	0.006820	-0.010012	-0.008369	-0.816250	-1.698864	-3.328168	1.295763	-0.579959	-3.530331
10820	0.119694	0.226129	9.770258	-0.000654	-0.001279	0.004024	-0.823904	-1.698695	-3.333533	1.293926	-0.581325	-3.527102
10824	0.112307	0.236605	9.774671	-0.000189	-0.002782	0.004438	-0.805725	-1.699239	-3.329445	1.292986	-0.579554	-3.525490
10828	0.096864	0.229127	9.775514	0.003268	0.004927	-0.006636	-0.811293	-1.701579	-3.323064	1.295355	-0.574997	-3.529858
10832	0.117192	0.221208	9.769976	-0.000269	0.000992	0.001843	-0.823466	-1.696228	-3.342724	1.292118	-0.574496	-3.527485
10836	0.107288	0.228423	9.788763	-0.006042	-0.004097	-0.004621	-0.813642	-1.696279	-3.325608	1.287726	-0.575538	-3.530160
10840	0.102321	0.238115	9.793365	0.016590	0.004305	0.003266	-0.829385	-1.701076	-3.329451	1.296783	-0.575302	-3.526939
10844	0.106278	0.218589	9.791355	0.003607	-0.001260	0.000277	-0.821818	-1.703874	-3.324091	1.299661	-0.576732	-3.526544
10848	0.103338	0.225763	9.788938	0.006546	-0.001202	-0.003296	-0.818597	-1.698902	-3.335321	1.301700	-0.576672	-3.527928
10852	0.106810	0.236969	9.797986	-0.005932	-0.002737	-0.005803	-0.816335	-1.706831	-3.332783	1.298797	-0.577114	-3.531637
10856	0.098862	0.233115	9.788212	0.002110	-0.000063	0.000490	-0.826779	-1.693152	-3.322281	1.298533	-0.579097	-3.529820
10860	0.105839	0.246140	9.780622	0.003572	-0.000292	0.002103	-0.813815	-1.701536	-3.325619	1.300622	-0.578025	-3.528936
10864	0.105508	0.233972	9.758198	0.001071	0.008942	0.002323	-0.821382	-1.698738	-3.330978	1.300012	-0.573178	-3.526745
10868	0.097570	0.224331	9.779846	-0.010975	0.005702	0.005491	-0.816249	-1.701533	-3.330472	1.293327	-0.569111	-3.523533
10872	0.115713	0.221897	9.763669	-0.005243	-0.004053	0.000092	-0.819034	-1.701369	-3.326130	1.290484	-0.571435	-3.523344
10876	0.110846	0.219168	9.774719	0.005952	0.010623	0.008963	-0.821556	-1.701326	-3.328684	1.293664	-0.565943	-3.517566
10880	0.101672	0.214266	9.786808	0.002204	-0.000393	-0.006488	-0.810944	-1.699072	-3.329956	1.294085	-0.564058	-3.521621
10884	0.095351	0.233649	9.788253	-0.002962	0.006837	-0.015779	-0.818684	-1.698862	-3.333022	1.291217	-0.559667	-3.530028
10888	0.105857	0.219359	9.787901	-0.005567	0.002050	-0.006734	-0.813291	-1.696440	-3.334805	1.286106	-0.556844	-3.533642
10892	0.099623	0.220690	9.782718	-0.001577	-0.000052	-0.010246	-0.821728	-1.709252	-3.331000	1.286719	-0.557418	-3.539460
10896	0.099168	0.240126	9.808783	-0.002871	-0.002653	-0.003718	-0.816250	-1.698864	-3.328168	1.284496	-0.558437	-3.541377
10900	0.095784	0.240356	9.780198	0.003325	0.009095	-0.002928	-0.826512	-1.701280	-3.336092	1.285433	-0.554731	-3.541730
10904	0.108025	0.242605	9.787666	0.000727	-0.000995	-0.000898	-0.813638	-1.704286	-3.332522	1.285982	-0.554050	-3.542557
10908	0.099134	0.246127	9.776883	0.004856	-0.003361	-0.002431	-0.818686	-1.696193	-3.330717	1.287207	-0.555952	-3.543241
10912	0.110726	0.244757	9.780928	0.011080	-0.002648	-0.005188	-0.813641	-1.698948	-3.327913	1.292881	-0.556401	-3.546194
10916	0.097141	0.231587	9.766669	-0.001518	-0.004277	-0.002369	-0.816599	-1.704041	-3.323581	1.293016	-0.558743	-3.547707
10920	0.099853	0.220057	9.788439	0.001754	0.001438	0.002031	-0.816248	-1.704202	-3.332777	1.293936	-0.557265	-3.546536
10924	0.104237	0.234657	9.783723	0.003619	-0.002072	0.010110	-0.808508	-1.701743	-3.327407	1.295926	-0.556380	-3.541440
10928	0.107915	0.214185	9.801874	-0.000843	0.001108	0.004284	-0.826078	-1.690806	-3.338370	1.291630	-0.557018	-3.536988
10932	0.103773	0.235569	9.787300	-0.001445	-0.013117	-0.005096	-0.821470	-1.698697	-3.328679	1.290041	-0.565081	-3.539302
10936	0.100291	0.230101	9.778454	-0.001473	0.009660	0.004780	-0.808246	-1.699196	-3.332000	1.288146	-0.557053	-3.536968
10940	0.104404	0.238637	9.796928	-0.007386	0.002351	-0.005643	-0.813988	-1.706793	-3.325630	1.285491	-0.554857	-3.540765
10944	0.096612	0.234582	9.752824	0.000828	-0.003320	0.001147	-0.818772	-1.698821	-3.330723	1.285053	-0.556772	-3.539609
10948	0.098352	0.233932	9.781786	-0.006444	0.002745	-0.008706	-0.813902	-1.704165	-3.325624	1.282386	-0.554328	-3.544961
10952	0.107618	0.229630	9.773003	-0.007029	0.004974	-0.001544	-0.813638	-1.704286	-3.332522	1.278621	-0.550311	-3.546111
10956	0.107304	0.228896	9.790653	-0.003337	0.006939	-0.010137	-0.816161	-1.701574	-3.332772	1.276385	-0.545737	-3.551665
10960	0.100475	0.238449	9.795551	-0.008454	-0.000746	0.000207	-0.816164	-1.696236	-3.328162	1.270566	-0.545960	-3.551078
10964	0.087954	0.229326	9.799957	-0.013750	0.001013	-0.007387	-0.826336	-1.701361	-3.340691	1.261609	-0.546759	-3.554097
10968	0.094081	0.235918	9.789689	-0.011211	-0.004760	-0.015491	-0.824253	-1.701202	-3.326641	1.255848	-0.551089	-3.562210
10972	0.110960	0.215995	9.799901	0.004697	-0.004252	0.000666	-0.821556	-1.701326	-3.328684	1.258846	-0.554522	-3.561309
10976	0.096061	0.234177	9.790272	0.001516	0.005739	0.007612	-0.811030	-1.701700	-3.329962	1.259917	-0.549829	-3.557295
10980	0.102736	0.238352	9.779776	-0.002533	-0.003659	0.007163	-0.813553	-1.698988	-3.330212	1.258054	-0.551045	-3.553257
10984	0.105962	0.230443	9.797688	0.008825	0.002919	-0.005148	-0.821207	-1.696150	-3.333272	1.261677	-0.549966	-3.555199
10988	0.095951	0.252818	9.764580	0.003931	0.009663	-0.002799	-0.824340	-1.703831	-3.326646	1.265010	-0.546229	-3.555988
10992	0.098130	0.247063	9.795253	0.004482	0.001759	0.004732	-0.821120	-1.696190	-3.335571	1.265777	-0.545820	-3.552257
10996	0.112796	0.242313	9.795956	0.004056	-0.004895	-0.003356	-0.810856	-1.699112	-3.332256	1.267380	-0.546915	-3.554425
11000	0.084407	0.233043	9.773361	-0.000663	0.007726	0.003696	-0.813729	-1.698907	-3.325613	1.267002	-0.541979	-3.552169
11004	0.102977	0.228673	9.771031	0.009819	-0.002629	-0.003718	-0.813551	-1.704326	-3.334821	1.272738	-0.542316	-3.554546
11008	0.105400	0.224065	9.779155	0.000486	0.010577	-0.002719	-0.824164	-1.703911	-3.331244	1.273445	-0.537851	-3.555179
11012	0.109699	0.209937	9.775057	0.005135	0.007955	-0.008528	-0.813727	-1.701576	-3.327918	1.276635	-0.532667	-3.559949
11016	0.097119	0.227850	9.792821	-0.002061	0.004242	0.005885	-0.811117	-1.704329	-3.329967	1.276049	-0.529102	-3.556908
11020	0.104670	0.225279	9.780238	-0.011056	-0.004483	-0.004726	-0.816337	-1.701493	-3.328173	1.270012	-0.531709	-3.559445
11024	0.096214	0.239640	9.804523	-0.002742	-0.004489	-0.005169	-0.819123	-1.698660	-3.321526	1.268877	-0.535310	-3.561872
11028	0.110647	0.245903	9.790579	-0.002642	-0.000061	-0.015004	-0.811206	-1.701620	-3.325364	1.268074	-0.534257	-3.570727
11032	0.111617	0.233002	9.781144	-0.003344	0.013966	0.011180	-0.819120	-1.706667	-3.328440	1.267585	-0.527236	-3.563991
11036	0.099219	0.240353	9.796974	-0.006177	0.002973	0.005458	-0.818859	-1.701450	-3.330728	1.264091	-0.526239	-3.560342
11040	0.115933	0.217519	9.784096	0.001198	0.004955	0.004292	-0.821554	-1.706664	-3.333293	1.265727	-0.524580	-3.557416
11044	0.107912	0.233032	9.779646	-0.004161	0.001693	-0.002437	-0.818333	-1.699023	-3.342218	1.261557	-0.523460	-3.558095
11048	0.092962	0.238176	9.776564	-0.009200	0.002384	-0.005155	-0.818683	-1.701531	-3.335326	1.256006	-0.522431	-3.560523
11052	0.097256	0.244703	9.783001	0.009719	-0.010153	-0.005627	-0.821206	-1.698819	-3.335576	1.260542	-0.529062	-3.563012
11056	0.090584	0.231365	9.783443	0.000535	-0.006400	-0.006157	-0.823815	-1.701404	-3.338136	1.260110	-0.533947	-3.565701
11060	0.096613	0.231191	9.787666	0.006632	-0.004748	-0.003912	-0.826427	-1.695983	-3.333783	1.262363	-0.538703	-3.566608
11064	0.108723	0.233962	9.789163	0.000095	0.001555	0.000448	-0.821468	-1.701366	-3.330983	1.262438	-0.538896	-3.565648
