// Start Time: Unknown
// Update Rate: Various
// Filter Profile: vru_general (43.12)
// Option Flags: AHS Enabled ICC Enabled 
// Firmware Version: 1.5.1
PacketCounter	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Roll	Pitch	Yaw
35354	0.233147	0.225736	9.775564	0.004844	0.004053	-0.010173	-0.253529	-0.817954	-3.497980	1.353326	-1.541511	-2.387533
35358	0.230445	0.226279	9.766526	0.009323	0.007323	-0.004588	-0.266752	-0.817456	-3.494659	1.358184	-1.537167	-2.389293
35362	0.239822	0.222105	9.772644	0.005574	-0.010540	0.003786	-0.265790	-0.809893	-3.513036	1.357777	-1.542475	-2.386610
35366	0.246208	0.219317	9.782735	-0.002296	-0.003245	-0.009869	-0.253701	-0.825880	-3.500296	1.357868	-1.540711	-2.393521
35370	0.252860	0.229308	9.776254	-0.014630	-0.002918	-0.003403	-0.269098	-0.817494	-3.501812	1.348722	-1.542632	-2.394607
35374	0.237463	0.234796	9.794258	0.013880	0.003852	-0.003211	-0.264142	-0.817539	-3.494404	1.356234	-1.539630	-2.395959
35378	0.250502	0.231928	9.791862	0.010971	-0.010556	-0.004977	-0.258665	-0.807151	-3.491572	1.359597	-1.543475	-2.398671
35382	0.251049	0.222266	9.790641	0.002789	0.003757	0.014051	-0.258748	-0.817787	-3.498491	1.360249	-1.539323	-2.390866
35386	0.242214	0.224740	9.802879	0.005412	-0.004100	0.004659	-0.261618	-0.822921	-3.496459	1.363911	-1.540286	-2.388509
35390	0.243088	0.222511	9.790858	0.007844	0.008127	0.004459	-0.256311	-0.823128	-3.498247	1.368836	-1.532985	-2.386644
35394	0.249916	0.212841	9.783344	0.004979	-0.004325	0.007376	-0.271274	-0.806936	-3.504345	1.367648	-1.536368	-2.380453
35398	0.240653	0.230106	9.776749	-0.001287	0.003110	-0.000082	-0.269010	-0.817534	-3.504111	1.365705	-1.534876	-2.379488
35402	0.239666	0.220578	9.748938	0.010967	0.009206	0.002432	-0.266227	-0.815029	-3.506150	1.369925	-1.529263	-2.377110
35406	0.239177	0.230682	9.770194	0.011592	-0.003128	-0.000192	-0.258661	-0.815159	-3.498486	1.374954	-1.528946	-2.377261
35410	0.243795	0.226186	9.772199	0.010372	-0.001327	0.008910	-0.261533	-0.817623	-3.494148	1.379945	-1.528517	-2.371985
35414	0.249155	0.230423	9.787014	0.001249	-0.006166	0.011707	-0.255526	-0.812816	-3.509721	1.377581	-1.529055	-2.365537
35418	0.247022	0.221521	9.793557	0.001293	-0.001880	-0.008704	-0.268923	-0.817575	-3.506410	1.376952	-1.530266	-2.369492
35422	0.253239	0.235292	9.789065	-0.001377	0.009063	0.005486	-0.261445	-0.817663	-3.496448	1.375216	-1.523828	-2.366068
35426	0.248392	0.234167	9.790075	0.001669	-0.006037	-0.006929	-0.258833	-0.823085	-3.500801	1.376505	-1.525141	-2.370749
35430	0.241176	0.219080	9.788168	0.002378	0.002422	-0.003065	-0.261443	-0.823001	-3.501057	1.378075	-1.522353	-2.372744
35434	0.252510	0.219912	9.781460	0.005901	0.008357	0.002051	-0.268921	-0.820244	-3.508715	1.380401	-1.517999	-2.370578
35438	0.233989	0.242644	9.775982	0.022612	-0.008510	-0.012664	-0.271883	-0.817329	-3.497469	1.392260	-1.523973	-2.376471
35442	0.221596	0.226307	9.779631	-0.001488	-0.004013	0.000569	-0.261098	-0.809818	-3.498730	1.388214	-1.524809	-2.375254
35446	0.236978	0.232472	9.772593	0.003544	0.000701	0.000029	-0.261098	-0.809818	-3.498730	1.387076	-1.522964	-2.374292
35450	0.248013	0.219831	9.776028	0.004476	-0.003444	0.007579	-0.261445	-0.817663	-3.496448	1.388449	-1.523727	-2.369773
35454	0.230881	0.222043	9.769664	0.003556	0.010850	-0.004771	-0.266056	-0.804434	-3.501529	1.385890	-1.517240	-2.370224
35458	0.256308	0.228387	9.784080	0.002393	-0.000568	-0.009902	-0.263530	-0.812484	-3.505889	1.384535	-1.516563	-2.374923
35462	0.246797	0.217281	9.800754	-0.005754	0.001366	0.002006	-0.263795	-0.809694	-3.496687	1.378275	-1.515197	-2.372504
35466	0.237022	0.241408	9.777043	-0.000241	0.001555	-0.002709	-0.264316	-0.822797	-3.494415	1.378668	-1.513895	-2.373908
35470	0.254872	0.223385	9.790349	-0.011405	-0.000201	0.014118	-0.271796	-0.817370	-3.499768	1.370862	-1.515510	-2.364147
35474	0.241953	0.226290	9.791067	0.003308	-0.007084	-0.013136	-0.271624	-0.809444	-3.497453	1.370051	-1.520616	-2.369501
35478	0.236395	0.238110	9.782088	0.001805	-0.000979	-0.005671	-0.261098	-0.809818	-3.498730	1.368308	-1.519723	-2.372225
35482	0.250072	0.226044	9.772978	-0.002988	0.011649	0.001070	-0.266401	-0.817618	-3.503856	1.365424	-1.513019	-2.370604
35486	0.235346	0.213861	9.780416	-0.001535	0.002806	-0.001298	-0.282147	-0.814407	-3.500785	1.362827	-1.515254	-2.367676
35490	0.244107	0.224676	9.771499	-0.003116	-0.009314	-0.006375	-0.258572	-0.817868	-3.503090	1.360180	-1.518462	-2.371976
35494	0.238714	0.220640	9.764104	-0.006191	0.002267	0.011094	-0.261272	-0.812406	-3.496437	1.354613	-1.516075	-2.365304
35498	0.240623	0.227510	9.760421	0.001943	-0.003264	0.006734	-0.258572	-0.817868	-3.503090	1.354760	-1.516002	-2.362038
35502	0.232822	0.241947	9.791755	0.004823	0.001136	-0.003375	-0.255963	-0.817952	-3.502834	1.356712	-1.512688	-2.364866
35506	0.243899	0.231260	9.795054	0.011062	-0.005444	-0.000819	-0.258572	-0.817868	-3.503090	1.362079	-1.513798	-2.365859
35510	0.239966	0.227981	9.777967	0.001623	-0.002291	-0.003893	-0.266578	-0.814868	-3.496953	1.361694	-1.515135	-2.367035
35514	0.238491	0.232394	9.787249	-0.003218	0.000532	-0.005750	-0.261271	-0.815075	-3.498741	1.358558	-1.513519	-2.370099
35518	0.250682	0.234505	9.793027	0.003984	-0.013857	-0.000402	-0.258487	-0.812570	-3.500779	1.358720	-1.519392	-2.370571
35522	0.244221	0.227051	9.776242	0.011174	-0.001534	-0.001206	-0.268837	-0.812277	-3.504100	1.362676	-1.520665	-2.369626
35526	0.241154	0.224063	9.786330	-0.001287	0.001970	-0.003027	-0.266659	-0.828172	-3.506177	1.363381	-1.519399	-2.371467
35530	0.238774	0.214807	9.779527	0.008606	0.010318	-0.005683	-0.269714	-0.814542	-3.483413	1.367634	-1.514553	-2.372891
35534	0.237976	0.231833	9.764948	0.004580	-0.000548	0.000873	-0.261793	-0.825509	-3.494165	1.371549	-1.513886	-2.372843
35538	0.242072	0.218147	9.764922	0.000451	0.009383	0.000812	-0.258660	-0.817828	-3.500790	1.370787	-1.506711	-2.372451
35542	0.220207	0.243651	9.781525	0.002232	0.002412	0.003460	-0.255704	-0.807397	-3.500513	1.368442	-1.502859	-2.370094
35546	0.250037	0.230487	9.780437	0.005629	-0.000114	0.000444	-0.268578	-0.804391	-3.504084	1.367146	-1.503505	-2.367273
35550	0.244946	0.242860	9.809242	0.004239	-0.010169	-0.008827	-0.271536	-0.809484	-3.499752	1.366735	-1.510520	-2.369975
35554	0.251695	0.228165	9.772214	0.008614	0.005485	0.004759	-0.274229	-0.817367	-3.504622	1.370263	-1.509350	-2.364901
35558	0.236366	0.226671	9.796976	0.008122	0.003967	-0.001812	-0.266229	-0.809691	-3.501540	1.371833	-1.507061	-2.364445
35562	0.236269	0.231333	9.803242	0.006847	-0.006327	-0.000213	-0.255792	-0.807356	-3.498214	1.372252	-1.508158	-2.364964
35566	0.244735	0.235036	9.788331	0.000034	-0.000018	-0.007052	-0.258836	-0.817747	-3.496192	1.371610	-1.506401	-2.369439
35570	0.247832	0.229111	9.782867	0.002827	0.000152	0.002588	-0.264053	-0.820249	-3.499007	1.372869	-1.505918	-2.367598
35574	0.245866	0.223816	9.763510	-0.009272	0.001992	-0.001156	-0.269186	-0.817453	-3.499513	1.366622	-1.505583	-2.366735
35578	0.232474	0.236315	9.758062	0.001238	-0.001601	-0.008340	-0.271792	-0.825377	-3.506682	1.368051	-1.507711	-2.370223
35582	0.249133	0.224054	9.777418	-0.005022	-0.004427	0.001121	-0.263880	-0.814992	-3.498997	1.363661	-1.509725	-2.368994
35586	0.241565	0.234855	9.768227	-0.007877	0.001239	-0.009048	-0.266490	-0.814908	-3.499252	1.357842	-1.509021	-2.373069
35590	0.241729	0.228254	9.771862	-0.007826	0.007072	-0.005687	-0.264053	-0.820249	-3.499007	1.353428	-1.504516	-2.375839
35594	0.249252	0.230659	9.780814	-0.005162	-0.012012	-0.008367	-0.261009	-0.812527	-3.503334	1.348465	-1.509987	-2.380546
35598	0.246739	0.242800	9.788363	0.005049	0.004742	0.000305	-0.271882	-0.819998	-3.499774	1.351263	-1.508761	-2.378650
35602	0.239797	0.233458	9.787925	0.000501	-0.003003	-0.009701	-0.271621	-0.814782	-3.502062	1.350175	-1.511686	-2.382412
35606	0.238548	0.233428	9.786388	0.011147	-0.013185	0.004128	-0.269098	-0.817494	-3.501812	1.355591	-1.519880	-2.379003
35610	0.245028	0.233338	9.767480	0.003573	0.001502	0.001540	-0.259007	-0.825673	-3.498507	1.358902	-1.517244	-2.378726
35614	0.247245	0.231246	9.785597	-0.005520	-0.004228	0.001249	-0.266316	-0.812320	-3.501546	1.353556	-1.519576	-2.377076
35618	0.233391	0.226538	9.774491	-0.009213	0.003131	-0.003682	-0.268837	-0.812277	-3.504100	1.346125	-1.518226	-2.377812
35622	0.229972	0.238938	9.766534	0.003215	-0.001152	-0.008069	-0.266403	-0.812280	-3.499247	1.346165	-1.518766	-2.381441
35626	0.230882	0.232015	9.767893	0.019620	0.002859	0.000213	-0.271444	-0.817532	-3.508965	1.356069	-1.518188	-2.379790
35630	0.241319	0.232823	9.770279	-0.005933	-0.001627	0.003278	-0.261707	-0.820211	-3.491855	1.353021	-1.518139	-2.377804
35634	0.256418	0.226730	9.773955	0.000297	-0.003111	-0.008374	-0.263791	-0.817701	-3.503600	1.352403	-1.519071	-2.382269
35638	0.254115	0.219205	9.792059	0.003014	-0.003648	-0.002796	-0.271620	-0.817451	-3.504367	1.353134	-1.522259	-2.382438
35642	0.257210	0.237983	9.784458	-0.001980	-0.004531	-0.002027	-0.261534	-0.814954	-3.491844	1.351134	-1.523686	-2.383417
35646	0.248405	0.232936	9.817275	-0.005316	-0.010965	-0.014491	-0.264231	-0.814830	-3.489800	1.347555	-1.529277	-2.391241
35650	0.242044	0.237335	9.787383	0.004834	-0.005980	-0.002672	-0.266400	-0.820287	-3.506160	1.349979	-1.532357	-2.392308
35654	0.241576	0.228553	9.772812	0.007753	0.003048	0.001963	-0.261356	-0.820373	-3.501051	1.354257	-1.529219	-2.391200
35658	0.241050	0.222335	9.789440	-0.001468	-0.014375	0.001737	-0.273882	-0.809522	-3.506905	1.350246	-1.538882	-2.388580
35662	0.229848	0.226247	9.761056	-0.004204	0.004633	0.005434	-0.259011	-0.817666	-3.491594	1.347605	-1.534385	-2.385670
35666	0.232915	0.233652	9.760468	0.002258	-0.000893	-0.003440	-0.258834	-0.820416	-3.498497	1.349067	-1.532790	-2.388088
35670	0.229188	0.231754	9.778413	0.011883	-0.006162	-0.000893	-0.269276	-0.812075	-3.492604	1.354166	-1.536873	-2.387332
35674	0.232319	0.223627	9.783340	0.001391	0.002871	-0.008599	-0.261271	-0.815075	-3.498741	1.353768	-1.533641	-2.392124
35678	0.250811	0.221703	9.777411	0.008165	0.009402	0.001640	-0.266313	-0.817658	-3.506155	1.357252	-1.527999	-2.390396
35682	0.245173	0.231288	9.787655	-0.005612	0.002400	-0.004894	-0.266053	-0.809772	-3.506139	1.351058	-1.526237	-2.392212
35686	0.274686	0.224377	9.794149	-0.005378	-0.003431	-0.011276	-0.256486	-0.825716	-3.495953	1.349733	-1.525610	-2.399654
35690	0.242829	0.227826	9.806665	0.002187	0.001243	-0.001026	-0.263532	-0.809815	-3.503584	1.348153	-1.524041	-2.399477
35694	0.238866	0.228291	9.790609	0.002060	-0.007873	-0.000053	-0.261357	-0.817704	-3.498747	1.348752	-1.527225	-2.399568
35698	0.240035	0.232724	9.776011	0.007205	0.000664	0.008177	-0.266751	-0.820125	-3.496964	1.352821	-1.526993	-2.394224
35702	0.251430	0.215244	9.770782	0.012451	0.004109	0.006518	-0.261270	-0.817744	-3.501046	1.358986	-1.523361	-2.390340
35706	0.242982	0.228444	9.769941	0.001206	0.003872	-0.010516	-0.266751	-0.820125	-3.496964	1.359789	-1.521129	-2.395608
35710	0.224363	0.235123	9.773188	0.002411	-0.019772	-0.001015	-0.276928	-0.814574	-3.500274	1.359551	-1.534813	-2.394332
35714	0.244218	0.221293	9.780955	0.001066	-0.005549	-0.003378	-0.271359	-0.812234	-3.506655	1.357638	-1.538749	-2.394923
35718	0.255685	0.219585	9.779992	0.007111	-0.001357	-0.013279	-0.256314	-0.817790	-3.493638	1.361446	-1.536725	-2.403093
35722	0.236837	0.229079	9.770593	0.005859	-0.008241	0.007387	-0.263880	-0.814992	-3.498997	1.363171	-1.540621	-2.398497
35726	0.252166	0.204938	9.794020	0.001393	0.018992	0.005454	-0.269186	-0.817453	-3.499513	1.362955	-1.530349	-2.394013
35730	0.252006	0.229417	9.772671	0.007680	0.009351	0.008417	-0.266228	-0.812360	-3.503845	1.364737	-1.524877	-2.388117
35734	0.254604	0.226936	9.802588	0.012532	-0.017972	-0.004286	-0.277363	-0.822379	-3.495692	1.372382	-1.537628	-2.388845
35738	0.245415	0.224401	9.796762	0.004359	-0.009892	0.003952	-0.258834	-0.820416	-3.498497	1.374524	-1.541138	-2.387066
35742	0.237342	0.241159	9.792417	0.002553	-0.004574	-0.012807	-0.271621	-0.814782	-3.502062	1.374250	-1.544445	-2.393101
35746	0.239676	0.216081	9.782497	-0.001301	0.003644	0.002264	-0.264228	-0.822837	-3.496714	1.373891	-1.541565	-2.391484
35750	0.238885	0.227019	9.768927	-0.009140	-0.000621	-0.007514	-0.258573	-0.815199	-3.500785	1.367135	-1.539544	-2.395962
35754	0.235917	0.222007	9.763524	-0.001264	-0.005461	-0.008479	-0.268570	-0.820405	-3.517912	1.365234	-1.542416	-2.400280
35758	0.242475	0.213558	9.759231	-0.007534	0.000306	-0.004664	-0.266317	-0.809651	-3.499241	1.358183	-1.541839	-2.401976
35762	0.253902	0.217775	9.784931	-0.010585	-0.007442	-0.001992	-0.266136	-0.820408	-3.513058	1.351354	-1.545390	-2.402882
35766	0.251303	0.225087	9.785255	-0.003272	0.005098	0.005024	-0.269362	-0.817372	-3.494915	1.348947	-1.543027	-2.398915
35770	0.246707	0.245769	9.791905	0.002733	0.007330	0.005914	-0.266576	-0.817537	-3.499258	1.349744	-1.538674	-2.394750
35774	0.249550	0.237355	9.792308	0.011843	-0.001502	-0.010295	-0.258750	-0.812449	-3.493882	1.354960	-1.537345	-2.400607
35778	0.251956	0.231074	9.793528	0.003082	-0.005310	0.006694	-0.263882	-0.812323	-3.496692	1.354705	-1.539601	-2.396227
35782	0.250774	0.212785	9.794059	0.006370	-0.005059	0.007078	-0.263619	-0.809775	-3.501285	1.355404	-1.541516	-2.391603
35786	0.248571	0.220952	9.776374	-0.002377	0.009291	0.003982	-0.266578	-0.814868	-3.496953	1.352721	-1.536071	-2.388363
35790	0.245827	0.225305	9.798542	0.006668	-0.006785	-0.004909	-0.264055	-0.817580	-3.496703	1.356008	-1.539058	-2.390902
35794	0.226594	0.225358	9.762409	0.008221	-0.007246	-0.011449	-0.266313	-0.817658	-3.506155	1.359682	-1.542561	-2.397000
35798	0.248482	0.219416	9.766854	0.000723	0.001000	-0.006874	-0.266489	-0.817577	-3.501557	1.359242	-1.541562	-2.400283
35802	0.242700	0.223539	9.772009	0.004191	0.004072	0.006338	-0.269097	-0.820163	-3.504117	1.361059	-1.539602	-2.395773
35806	0.242771	0.231572	9.776589	-0.000440	0.001502	0.001938	-0.259271	-0.825552	-3.491610	1.362373	-1.536898	-2.395104
35810	0.242928	0.210788	9.802649	-0.001613	-0.003912	0.000359	-0.258309	-0.817989	-3.509987	1.360086	-1.536664	-2.395221
35814	0.241336	0.230581	9.793912	-0.003573	0.008296	-0.000052	-0.258748	-0.817787	-3.498491	1.357352	-1.529869	-2.395250
35818	0.240059	0.228299	9.790838	0.004024	0.011260	-0.008646	-0.272233	-0.819837	-3.490577	1.360033	-1.524871	-2.398799
35822	0.251899	0.216516	9.799513	-0.004389	0.004946	0.010980	-0.263700	-0.825749	-3.512813	1.357823	-1.521240	-2.392509
35826	0.252702	0.237320	9.776527	0.001381	-0.003508	-0.006742	-0.266229	-0.809691	-3.501540	1.355833	-1.523010	-2.395224
35830	0.242892	0.220250	9.786458	0.005743	-0.003351	-0.010055	-0.274147	-0.806731	-3.497703	1.355864	-1.526648	-2.398886
35834	0.240754	0.219319	9.789955	0.004067	0.002174	-0.000941	-0.261183	-0.815116	-3.501040	1.356705	-1.524005	-2.399092
35838	0.232177	0.228443	9.758265	-0.004468	0.003400	-0.010842	-0.256660	-0.828304	-3.493659	1.356570	-1.519653	-2.406063
35842	0.246217	0.226707	9.773247	-0.005964	0.003146	-0.013557	-0.261355	-0.823042	-3.503356	1.353758	-1.516456	-2.413832
35846	0.239485	0.223090	9.782312	-0.007154	0.005901	-0.001755	-0.266487	-0.820246	-3.503861	1.349417	-1.513160	-2.414170
35850	0.244630	0.236562	9.767100	-0.000087	0.000718	0.001176	-0.271972	-0.814620	-3.492866	1.348327	-1.514422	-2.412037
35854	0.242420	0.237809	9.785107	0.007508	-0.005111	-0.001393	-0.266751	-0.820125	-3.496964	1.352709	-1.517562	-2.412219
35858	0.261662	0.217830	9.775412	-0.000199	0.003153	0.003956	-0.253353	-0.818035	-3.502579	1.351758	-1.512644	-2.410197
35862	0.249588	0.234377	9.780540	-0.006470	0.008955	-0.004323	-0.258313	-0.809982	-3.503073	1.345376	-1.505623	-2.411936
35866	0.234589	0.231275	9.786944	0.001766	0.007372	0.003614	-0.266403	-0.812280	-3.499247	1.344414	-1.501768	-2.408599
35870	0.241277	0.238979	9.791913	0.010146	0.002287	0.005030	-0.263882	-0.812323	-3.496692	1.348335	-1.500274	-2.404721
35874	0.237846	0.230329	9.773919	0.000002	-0.004432	-0.002324	-0.266574	-0.822875	-3.503867	1.348789	-1.503046	-2.405617
35878	0.232181	0.227258	9.778429	-0.009071	-0.005375	0.009593	-0.261096	-0.812487	-3.501035	1.341534	-1.505133	-2.399574
35882	0.245063	0.220677	9.781063	0.008632	-0.008231	0.002999	-0.263705	-0.815073	-3.503595	1.344968	-1.509301	-2.397305
35886	0.246316	0.218483	9.758542	-0.002915	0.002962	-0.008307	-0.256226	-0.817830	-3.495937	1.343130	-1.505270	-2.402160
35890	0.251775	0.213266	9.778428	0.002188	0.000434	0.007141	-0.253354	-0.815366	-3.500274	1.343113	-1.502121	-2.398276
35894	0.243674	0.234132	9.769649	-0.006023	-0.000898	-0.001311	-0.261184	-0.812446	-3.498736	1.337951	-1.501612	-2.398338
35898	0.247206	0.221836	9.785917	0.008698	-0.004472	0.008008	-0.273798	-0.801555	-3.502290	1.338123	-1.506235	-2.391067
35902	0.249539	0.221824	9.785060	0.003364	-0.002052	-0.011178	-0.269186	-0.817453	-3.499513	1.339675	-1.508147	-2.396414
35906	0.242829	0.234231	9.799335	0.001498	0.008061	-0.001509	-0.258397	-0.817949	-3.507688	1.339657	-1.501646	-2.397255
35910	0.233263	0.233232	9.800420	0.001672	0.006816	-0.000695	-0.253007	-0.807521	-3.502557	1.337438	-1.494707	-2.397409
35914	0.226986	0.239710	9.779566	-0.003654	0.003318	-0.009314	-0.266053	-0.809772	-3.506139	1.332723	-1.492888	-2.401296
35918	0.248432	0.236192	9.790673	-0.007910	0.004123	0.007371	-0.266229	-0.809691	-3.501540	1.325689	-1.490980	-2.395607
35922	0.251683	0.219308	9.783976	0.008479	0.002467	0.008660	-0.269187	-0.814784	-3.497208	1.329510	-1.490852	-2.389177
35926	0.246930	0.209548	9.776745	-0.008004	0.012779	0.001080	-0.263355	-0.812565	-3.510487	1.322767	-1.483119	-2.387604
35930	0.250274	0.220763	9.780159	0.010387	-0.007566	0.000797	-0.274143	-0.814739	-3.504617	1.327390	-1.489730	-2.385275
35934	0.248952	0.223751	9.783257	0.002260	-0.003202	-0.005346	-0.269101	-0.812156	-3.497203	1.327231	-1.492604	-2.386846
35938	0.254489	0.220936	9.775224	-0.000626	0.004019	0.010996	-0.266056	-0.804434	-3.501529	1.323042	-1.490714	-2.379094
35942	0.258976	0.216321	9.792033	-0.004173	-0.004425	-0.010386	-0.269186	-0.817453	-3.499513	1.320586	-1.494177	-2.383770
35946	0.244830	0.237411	9.799174	0.004092	0.004888	-0.008934	-0.263617	-0.815113	-3.505894	1.321850	-1.490879	-2.388216
35950	0.240467	0.245547	9.784601	-0.000458	0.005318	0.006842	-0.256050	-0.817911	-3.500535	1.321310	-1.485832	-2.384580
35954	0.238223	0.221037	9.788424	-0.006218	-0.006029	-0.010370	-0.261183	-0.815116	-3.501040	1.317056	-1.488302	-2.390221
35958	0.260214	0.230621	9.783179	-0.003539	-0.002701	-0.013347	-0.269010	-0.817534	-3.504111	1.314840	-1.490704	-2.396701
35962	0.228349	0.229128	9.785966	-0.007249	0.004086	-0.009922	-0.268925	-0.812236	-3.501801	1.309330	-1.489318	-2.400933
35966	0.234881	0.226632	9.793653	0.001661	-0.009921	0.006549	-0.266663	-0.820165	-3.499263	1.310815	-1.495554	-2.396401
35970	0.232737	0.223853	9.766768	-0.006682	-0.001866	-0.008354	-0.261182	-0.817785	-3.503345	1.306959	-1.495550	-2.400918
35974	0.256263	0.218438	9.767356	-0.002530	-0.003601	0.010004	-0.258747	-0.820456	-3.500796	1.306053	-1.496195	-2.395235
35978	0.243550	0.230208	9.773964	-0.001257	-0.005139	-0.006317	-0.263794	-0.812363	-3.498991	1.304206	-1.498763	-2.398183
35982	0.243450	0.238937	9.774005	-0.003939	-0.002838	-0.005652	-0.258397	-0.817949	-3.507688	1.301753	-1.498529	-2.401502
35986	0.244181	0.233364	9.800522	-0.006606	0.002550	0.003327	-0.269446	-0.825339	-3.499529	1.300009	-1.498249	-2.398762
35990	0.241166	0.222022	9.790163	0.005750	0.007042	0.002873	-0.261441	-0.825670	-3.503361	1.305131	-1.493380	-2.396852
35994	0.245363	0.233492	9.797414	-0.004418	0.004629	0.002043	-0.258483	-0.820578	-3.507693	1.302939	-1.489113	-2.395490
35998	0.239308	0.231139	9.806458	-0.008845	-0.003941	-0.012681	-0.266839	-0.820084	-3.494665	1.299124	-1.491891	-2.402110
36002	0.238950	0.234667	9.783040	-0.000187	0.004112	0.000612	-0.269449	-0.817332	-3.492615	1.299488	-1.490930	-2.400764
36006	0.234892	0.229383	9.778485	0.008036	0.000298	-0.008955	-0.260834	-0.809939	-3.505628	1.302034	-1.489638	-2.405258
36010	0.231263	0.231600	9.762170	0.004973	-0.005754	-0.006232	-0.265966	-0.809813	-3.508438	1.302575	-1.493040	-2.408069
36014	0.245151	0.223083	9.764116	0.002513	0.002169	0.001433	-0.261533	-0.817623	-3.494148	1.304380	-1.491196	-2.406642
36018	0.240989	0.216399	9.771618	0.001112	0.004247	0.003031	-0.269010	-0.817534	-3.504111	1.304740	-1.489881	-2.404011
36022	0.252771	0.214740	9.774346	0.000601	-0.005744	-0.001983	-0.253004	-0.812859	-3.507166	1.303554	-1.490137	-2.405005
36026	0.242066	0.226161	9.760786	0.006548	0.003159	-0.007614	-0.260922	-0.809899	-3.503329	1.305297	-1.487335	-2.408635
36030	0.247302	0.234962	9.795808	0.012623	-0.009785	-0.002737	-0.266751	-0.820125	-3.496964	1.313275	-1.493515	-2.409619
36034	0.235398	0.235064	9.782483	0.008060	0.012903	0.013441	-0.258833	-0.823085	-3.500801	1.318837	-1.484955	-2.401453
36038	0.249960	0.237621	9.782769	-0.008718	0.000467	-0.015669	-0.269362	-0.817372	-3.494915	1.314186	-1.485905	-2.409557
36042	0.244060	0.223965	9.795722	0.002421	0.007366	0.005334	-0.261356	-0.820373	-3.501051	1.315982	-1.481109	-2.405886
36046	0.244023	0.229576	9.775981	0.009222	-0.002205	-0.004552	-0.266578	-0.814868	-3.496953	1.320591	-1.483030	-2.407704
36050	0.241323	0.239152	9.790241	0.006348	-0.007496	-0.004752	-0.264053	-0.820249	-3.499007	1.324733	-1.487247	-2.409892
36054	0.241944	0.218968	9.773014	0.004697	0.007277	0.003273	-0.269186	-0.817453	-3.499513	1.327026	-1.484425	-2.407135
36058	0.234470	0.230946	9.766567	-0.008123	0.008718	0.001431	-0.261530	-0.822961	-3.498758	1.323508	-1.478921	-2.405588
36062	0.252500	0.210742	9.767122	0.001104	0.009431	0.006096	-0.269010	-0.817534	-3.504111	1.323514	-1.474902	-2.401289
36066	0.250038	0.220842	9.775992	0.010228	0.003399	0.001079	-0.261009	-0.812527	-3.503334	1.327547	-1.472296	-2.399949
36070	0.245468	0.238552	9.765747	0.010528	-0.004736	-0.006717	-0.263967	-0.817620	-3.499002	1.333314	-1.475046	-2.403141
36074	0.229879	0.228117	9.792037	0.001939	0.001264	0.001134	-0.266319	-0.804313	-3.494632	1.330967	-1.475129	-2.401612
36078	0.246993	0.237361	9.787451	-0.003854	-0.000035	0.007312	-0.263790	-0.820370	-3.505905	1.328656	-1.475173	-2.396765
36082	0.240327	0.233286	9.806886	0.000048	-0.003179	0.008286	-0.258487	-0.812570	-3.500779	1.326931	-1.475761	-2.391432
36086	0.250045	0.216410	9.789857	-0.000234	-0.008479	0.002058	-0.263967	-0.817620	-3.499002	1.326524	-1.480641	-2.389635
36090	0.246429	0.232543	9.777851	0.001791	-0.001073	-0.013944	-0.258662	-0.812490	-3.496181	1.326380	-1.479815	-2.396960
36094	0.238979	0.223011	9.778373	0.003678	0.001966	0.007698	-0.266405	-0.809610	-3.496942	1.326220	-1.479463	-2.391658
36098	0.244342	0.230325	9.774904	-0.001791	-0.009245	-0.005211	-0.256224	-0.823168	-3.500546	1.326349	-1.482687	-2.394288
36102	0.243173	0.225303	9.765784	-0.005930	0.002581	-0.007738	-0.258486	-0.815239	-3.503084	1.322048	-1.479683	-2.398106
36106	0.233506	0.228377	9.781607	0.012420	-0.004431	-0.002412	-0.268662	-0.812358	-3.508698	1.327030	-1.483172	-2.398789
36110	0.234198	0.226825	9.774714	0.001744	0.008714	-0.000212	-0.258575	-0.812530	-3.498480	1.326524	-1.476905	-2.398151
36114	0.242984	0.221619	9.777743	0.004402	0.007143	-0.004667	-0.255790	-0.812694	-3.502823	1.327381	-1.470796	-2.400206
36118	0.243852	0.227904	9.807364	0.007848	-0.003046	0.006448	-0.269098	-0.817494	-3.501812	1.331254	-1.473985	-2.395701
36122	0.241641	0.228186	9.774241	0.011755	0.000173	-0.004934	-0.266314	-0.814989	-3.503850	1.336689	-1.474433	-2.397748
36126	0.239475	0.243881	9.792026	-0.005955	0.005539	0.008234	-0.256136	-0.823209	-3.502845	1.333982	-1.469500	-2.392519
36130	0.238586	0.235428	9.792343	0.003493	0.003651	0.003768	-0.269186	-0.817453	-3.499513	1.335459	-1.468941	-2.389474
36134	0.240208	0.229025	9.783203	-0.004953	0.006634	-0.008345	-0.259009	-0.823004	-3.496203	1.333908	-1.464097	-2.393524
36138	0.246157	0.218912	9.771531	0.006439	-0.000787	-0.011962	-0.268837	-0.812277	-3.504100	1.335712	-1.465776	-2.399619
36142	0.237388	0.226292	9.778850	-0.001259	-0.003288	-0.005397	-0.263964	-0.822958	-3.503611	1.335748	-1.467733	-2.402069
36146	0.238310	0.221819	9.756689	0.010291	-0.002109	-0.005503	-0.269360	-0.820041	-3.497219	1.341932	-1.470462	-2.404438
