// Start Time: Unknown
// Update Rate: Various
// Filter Profile: general (39.12)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 1.5.1
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Roll	Pitch	Yaw
37771	3805205	0.034153	0.005714	9.774922	0.002720	-0.019686	-0.001333	-0.546222	0.068672	-0.602866	-0.034753	-0.199389	-84.590541
37772	3805305	0.040034	0.000114	9.785979	0.008974	0.004206	-0.006301	-0.546460	0.071357	-0.594627	-0.030317	-0.196575	-84.601379
37773	3805405	0.047653	-0.009120	9.780845	0.001277	0.002130	-0.004811	-0.553123	0.076064	-0.595077	-0.030311	-0.194923	-84.572606
37774	3805505	0.050030	-0.014731	9.772523	-0.000737	-0.007664	0.002155	-0.544464	0.066883	-0.592481	-0.031440	-0.198934	-84.614903
37775	3805605	0.043003	-0.005369	9.776454	0.008973	0.008089	-0.005517	-0.544149	0.073658	-0.592360	-0.027016	-0.193879	-84.603199
37776	3805705	0.046587	-0.005571	9.773077	-0.001904	0.003674	-0.000288	-0.557686	0.078557	-0.593340	-0.028844	-0.191335	-84.565008
37777	3805805	0.042560	-0.003159	9.773461	0.001821	0.002817	-0.003481	-0.555795	0.071825	-0.591235	-0.028513	-0.189315	-84.572903
37778	3805905	0.044611	0.005122	9.780518	-0.000735	-0.002882	-0.000090	-0.551233	0.069332	-0.592971	-0.029647	-0.190569	-84.591527
37779	3806005	0.041698	-0.006147	9.780534	0.009071	-0.003387	-0.002194	-0.558106	0.069523	-0.593502	-0.025161	-0.192110	-84.607826
37780	3806105	0.046333	-0.000282	9.766587	-0.003167	-0.010335	-0.009206	-0.553590	0.071868	-0.589009	-0.027679	-0.197623	-84.613511
37781	3806205	0.041122	-0.004750	9.791272	-0.010599	-0.016281	0.004916	-0.553228	0.073806	-0.595117	-0.034486	-0.206532	-84.601780
37782	3806305	0.055989	-0.018045	9.764249	0.001320	-0.008151	-0.000123	-0.549113	0.069482	-0.588695	-0.034445	-0.210800	-84.613759
37783	3806405	0.040790	0.003193	9.789404	-0.001900	-0.007681	-0.002509	-0.555624	0.071611	-0.595334	-0.036248	-0.214793	-84.618535
37784	3806505	0.045182	0.005990	9.784319	0.004912	0.003463	-0.012833	-0.550765	0.073529	-0.599040	-0.034132	-0.212395	-84.614975
37785	3806605	0.051156	-0.004542	9.776349	-0.002007	-0.002220	-0.003063	-0.548817	0.073892	-0.590664	-0.036001	-0.213247	-84.603475
37786	3806705	0.042230	-0.002790	9.769400	0.000994	0.012308	-0.008078	-0.550870	0.071271	-0.599080	-0.036134	-0.205790	-84.611935
37787	3806805	0.034455	-0.004008	9.773798	-0.006400	0.005240	0.002719	-0.551175	0.076427	-0.586701	-0.040538	-0.202355	-84.583265
37788	3806905	0.039587	-0.010544	9.784175	-0.002275	0.002247	0.002889	-0.559910	0.076149	-0.597657	-0.042577	-0.200639	-84.559291
37789	3807005	0.041717	-0.002449	9.771914	-0.004783	-0.001016	-0.004932	-0.548798	0.076257	-0.588574	-0.046037	-0.200795	-84.538623
37790	3807105	0.041693	-0.009727	9.784852	-0.000529	0.005872	-0.005761	-0.549323	0.064965	-0.588776	-0.047026	-0.197061	-84.596481
37791	3807205	0.060460	-0.012591	9.784061	0.004179	0.005409	-0.013984	-0.551213	0.071697	-0.590881	-0.045323	-0.193559	-84.607711
37792	3807305	0.035941	-0.010566	9.775029	-0.001352	0.009999	-0.002507	-0.550442	0.070737	-0.609328	-0.046809	-0.187426	-84.618617
37793	3807405	0.054329	-0.012087	9.767797	0.007776	-0.009968	-0.008748	-0.546565	0.069098	-0.594667	-0.043050	-0.192742	-84.640429
37794	3807505	0.033690	0.003884	9.784706	-0.001171	0.005336	-0.005813	-0.549113	0.069482	-0.588695	-0.044423	-0.189286	-84.658396
37795	3807605	0.044754	-0.003396	9.776529	-0.002102	0.001834	-0.003891	-0.542364	0.064667	-0.590295	-0.046323	-0.187855	-84.701165
37796	3807705	0.041447	-0.002872	9.783967	0.003247	-0.007501	0.001334	-0.560483	0.069693	-0.591629	-0.045172	-0.191761	-84.729289
37797	3807805	0.048878	-0.000950	9.778374	-0.003704	-0.006861	-0.010328	-0.546775	0.064581	-0.594748	-0.047979	-0.195311	-84.770790
37798	3807905	0.053650	-0.014582	9.776052	-0.001485	-0.002474	-0.005987	-0.558067	0.074253	-0.589322	-0.049541	-0.196312	-84.764406
37799	3808005	0.048046	-0.012325	9.780747	0.001490	0.001188	-0.002807	-0.553609	0.069503	-0.591099	-0.049396	-0.195230	-84.778264
37800	3808105	0.045515	-0.012485	9.768977	-0.001691	-0.008101	-0.014910	-0.551280	0.074169	-0.586742	-0.051066	-0.199449	-84.760902
37801	3808205	0.049346	-0.017714	9.772080	-0.003538	0.000036	0.002687	-0.548731	0.073785	-0.592714	-0.053828	-0.198998	-84.734956
37802	3808305	0.047737	0.002967	9.776568	0.006998	-0.003190	-0.003814	-0.546841	0.067053	-0.590609	-0.050521	-0.200431	-84.758844
37803	3808405	0.035557	-0.003222	9.774617	-0.004485	-0.002508	0.004410	-0.555605	0.073976	-0.593244	-0.053824	-0.201444	-84.742089
37804	3808505	0.054268	-0.017123	9.761512	-0.008911	-0.003215	0.013644	-0.552846	0.078109	-0.599136	-0.059695	-0.202834	-84.689405
37805	3808605	0.044122	0.003699	9.780058	0.010864	-0.003574	0.009372	-0.555480	0.078600	-0.591114	-0.054227	-0.204433	-84.639471
37806	3808705	0.037826	-0.002295	9.776374	0.002155	-0.004438	0.004328	-0.549152	0.064752	-0.592875	-0.053697	-0.206600	-84.691343
37807	3808805	0.041228	-0.003146	9.787670	-0.007098	-0.004526	-0.006049	-0.549285	0.069695	-0.584596	-0.058464	-0.208794	-84.707748
37808	3808905	0.048558	-0.020842	9.780338	-0.002896	0.000448	-0.013557	-0.551042	0.071484	-0.594981	-0.060813	-0.208133	-84.715860
37809	3809005	0.050679	-0.010221	9.780695	0.001787	0.000746	-0.000659	-0.557896	0.074040	-0.593421	-0.060511	-0.207286	-84.705172
37810	3809105	0.040659	-0.006197	9.782694	-0.000271	-0.004556	-0.004052	-0.539968	0.066862	-0.590078	-0.061366	-0.209505	-84.732924
37811	3809205	0.051166	-0.008336	9.776271	-0.000730	-0.005815	-0.002935	-0.553209	0.076171	-0.593027	-0.062510	-0.212402	-84.700866
37812	3809305	0.048094	-0.001903	9.772536	-0.000748	-0.000580	0.002455	-0.551509	0.067287	-0.588912	-0.063647	-0.212346	-84.734679
37813	3809405	0.051931	-0.006634	9.777309	0.003321	0.012116	-0.004914	-0.544913	0.065051	-0.584323	-0.062435	-0.205025	-84.779195
37814	3809505	0.043004	-0.003663	9.778819	-0.005735	0.001860	-0.007710	-0.560187	0.074104	-0.593598	-0.066424	-0.203548	-84.777539
37815	3809605	0.049881	-0.002295	9.780160	-0.001841	-0.004182	-0.008585	-0.557982	0.074147	-0.591371	-0.068184	-0.205529	-84.771616
37816	3809705	0.053619	-0.004828	9.787173	0.002940	0.005259	0.002434	-0.555204	0.080645	-0.595173	-0.067247	-0.202058	-84.708740
37817	3809805	0.042134	-0.002842	9.773336	-0.002980	0.017227	0.005988	-0.548494	0.071100	-0.600953	-0.069680	-0.191778	-84.713706
37818	3809905	0.048607	-0.008875	9.774513	0.004071	0.005370	-0.000827	-0.551299	0.071804	-0.588832	-0.068062	-0.188292	-84.717727
37819	3810005	0.050996	-0.005754	9.777798	0.002258	-0.002934	0.004797	-0.555901	0.069566	-0.591275	-0.067485	-0.189573	-84.737490
37820	3810105	0.038484	-0.002131	9.776475	-0.000885	0.010417	-0.004091	-0.544235	0.073765	-0.590311	-0.068710	-0.183181	-84.719422
37821	3810205	0.050144	-0.015240	9.790286	-0.007700	-0.001225	-0.004125	-0.551023	0.073849	-0.592891	-0.073836	-0.183465	-84.709912
37822	3810305	0.048209	0.002725	9.788958	-0.002279	-0.000238	0.004966	-0.549199	0.069589	-0.586646	-0.075859	-0.183199	-84.725969
37823	3810405	0.049137	-0.006403	9.774015	0.003813	-0.005600	0.002086	-0.555500	0.076235	-0.593204	-0.074406	-0.185976	-84.699536
37824	3810505	0.047104	-0.007353	9.777382	-0.001175	-0.008052	0.000174	-0.553333	0.071548	-0.595158	-0.075793	-0.190183	-84.707445
37825	3810605	0.059754	-0.013281	9.779303	0.001286	-0.001642	0.000214	-0.548836	0.071527	-0.592754	-0.075771	-0.190715	-84.711775
37826	3810705	0.044863	-0.018917	9.771662	0.002327	0.000181	-0.000117	-0.551280	0.074169	-0.586742	-0.075159	-0.190190	-84.698492
37827	3810805	0.054437	-0.000789	9.773895	-0.001377	-0.009266	-0.008558	-0.550832	0.076001	-0.594900	-0.076659	-0.195075	-84.677456
37828	3810905	0.058358	-0.002828	9.778520	0.004510	-0.006499	0.010153	-0.549132	0.067117	-0.590785	-0.074794	-0.198407	-84.711727
37829	3811005	0.049156	-0.007602	9.759473	0.008072	-0.002961	-0.000596	-0.551233	0.069332	-0.592971	-0.070876	-0.199707	-84.732409
37830	3811105	0.054854	-0.013767	9.766009	-0.002304	-0.001593	0.001935	-0.553314	0.073913	-0.593067	-0.072920	-0.200198	-84.720173
37831	3811205	0.046552	0.000300	9.769208	0.004418	0.003009	0.006779	-0.553504	0.071761	-0.591058	-0.071116	-0.198061	-84.721204
37832	3811305	0.038561	-0.011437	9.771791	0.002001	0.004247	-0.005255	-0.550937	0.073742	-0.594940	-0.070681	-0.195211	-84.711961
37833	3811405	0.033860	-0.002591	9.788821	-0.005296	0.006504	0.002540	-0.549323	0.064965	-0.588776	-0.074414	-0.191107	-84.760851
37834	3811505	0.048220	-0.001944	9.780773	0.002407	0.003637	0.014013	-0.551252	0.066967	-0.595061	-0.073762	-0.188625	-84.787192
37835	3811605	0.033788	-0.002890	9.761168	0.009380	-0.002810	0.001933	-0.553419	0.071654	-0.593108	-0.069106	-0.189823	-84.788570
37836	3811705	0.041181	0.005539	9.779131	0.011290	-0.008488	-0.000366	-0.553847	0.072188	-0.582860	-0.063352	-0.194273	-84.787430
37837	3811805	0.050902	-0.013515	9.779658	0.005002	-0.010611	0.010063	-0.548731	0.073785	-0.592714	-0.061230	-0.199918	-84.758740
37838	3811905	0.039767	-0.002652	9.767043	0.003482	0.019095	-0.008371	-0.546908	0.069525	-0.586469	-0.059931	-0.188576	-84.771763
37839	3812005	0.048350	-0.003163	9.773382	-0.006985	0.006029	0.003611	-0.546861	0.064688	-0.592699	-0.064636	-0.184738	-84.812844
37840	3812105	0.046828	-0.005760	9.769360	-0.009230	0.006185	-0.008442	-0.555605	0.073976	-0.593244	-0.070629	-0.180780	-84.806064
37841	3812205	0.055425	-0.004141	9.778447	0.012480	-0.004820	0.000415	-0.549152	0.064752	-0.592875	-0.064177	-0.183157	-84.845242
37842	3812305	0.041827	-0.010237	9.780451	0.003701	0.000032	0.001661	-0.551529	0.064922	-0.591003	-0.062758	-0.182751	-84.880494
37843	3812405	0.046894	-0.014850	9.779114	0.001540	0.000773	-0.004384	-0.549113	0.069482	-0.588695	-0.062584	-0.181897	-84.879928
37844	3812505	0.036347	-0.006209	9.767355	0.001075	0.011604	-0.011211	-0.546335	0.075980	-0.592497	-0.062682	-0.174811	-84.841403
37845	3812605	0.041363	0.006624	9.790200	-0.007847	-0.007711	-0.003065	-0.555577	0.066774	-0.601564	-0.067875	-0.178838	-84.870270
37846	3812705	0.038880	0.003146	9.777970	0.005313	0.012463	0.003170	-0.556006	0.067308	-0.591316	-0.065541	-0.171298	-84.889299
37847	3812805	0.043815	-0.010816	9.760036	0.000581	0.003450	-0.003227	-0.553609	0.069503	-0.591099	-0.065914	-0.168913	-84.894688
37848	3812905	0.043470	-0.009206	9.775896	0.004040	-0.008749	0.001733	-0.555624	0.071611	-0.595334	-0.064318	-0.173509	-84.889275
37849	3813005	0.037401	-0.000839	9.763956	0.003310	0.005380	0.003732	-0.544359	0.069141	-0.592441	-0.063145	-0.170007	-84.879563
37850	3813105	0.047309	-0.009005	9.769767	0.009935	-0.001455	-0.004773	-0.553076	0.071228	-0.601306	-0.058160	-0.170427	-84.876316
37851	3813205	0.045448	-0.010486	9.773138	0.001842	-0.008033	-0.005388	-0.551404	0.069546	-0.588872	-0.057809	-0.174621	-84.880240
37852	3813305	0.046882	-0.008050	9.769039	0.004119	-0.005663	0.003442	-0.551003	0.076214	-0.590801	-0.056183	-0.177426	-84.843314
37853	3813405	0.052379	-0.008932	9.777322	-0.008455	0.001538	-0.004006	-0.546736	0.069312	-0.590568	-0.061733	-0.176137	-84.848201
37854	3813505	0.043170	-0.003454	9.772735	0.000019	0.004817	-0.011198	-0.551423	0.067180	-0.590962	-0.062408	-0.172984	-84.871799
37855	3813605	0.049210	-0.005251	9.772806	0.007773	-0.006210	0.004388	-0.557962	0.076512	-0.589281	-0.058689	-0.176104	-84.837231
37856	3813705	0.043258	0.006806	9.783736	-0.005615	-0.004566	-0.010753	-0.544445	0.069248	-0.590391	-0.062598	-0.178317	-84.846629
37857	3813805	0.035016	0.010261	9.789768	-0.001296	-0.004631	0.000171	-0.560167	0.076469	-0.591508	-0.064068	-0.180535	-84.813839
37858	3813905	0.035124	0.002105	9.775528	-0.002201	0.000814	0.001401	-0.553485	0.074126	-0.588968	-0.066053	-0.179641	-84.792309
37859	3814005	0.058231	-0.007389	9.772480	0.000643	-0.005724	-0.001949	-0.546651	0.069205	-0.592618	-0.066388	-0.182518	-84.805176
37860	3814105	0.049095	-0.006268	9.768764	0.006128	-0.006110	-0.002219	-0.553294	0.076278	-0.590977	-0.063599	-0.185585	-84.773031
37861	3814205	0.041945	-0.005290	9.771463	-0.002018	-0.003631	0.006925	-0.553609	0.069503	-0.591099	-0.065476	-0.187256	-84.780233
37862	3814305	0.057482	-0.007754	9.774035	-0.000290	-0.004272	-0.000240	-0.551318	0.069439	-0.590922	-0.066349	-0.189299	-84.790529
37863	3814405	0.028227	0.006408	9.770438	-0.002894	0.007742	-0.009186	-0.558153	0.074360	-0.587272	-0.068709	-0.184445	-84.778097
37864	3814505	0.041241	0.000052	9.764981	0.001928	-0.004315	0.005711	-0.544359	0.069141	-0.592441	-0.068322	-0.186509	-84.786321
37865	3814605	0.041998	-0.006761	9.780770	-0.008871	-0.007570	-0.007740	-0.548408	0.070994	-0.603002	-0.074102	-0.190439	-84.790379
37866	3814705	0.046296	-0.000039	9.773149	0.001097	-0.000379	0.001683	-0.546736	0.069312	-0.590568	-0.074184	-0.190248	-84.796574
37867	3814805	0.050017	-0.012995	9.775482	0.001287	0.001131	-0.000637	-0.548541	0.075937	-0.594723	-0.074167	-0.189171	-84.772034
37868	3814905	0.042616	-0.006732	9.777310	-0.004399	-0.011058	-0.005275	-0.560273	0.074210	-0.591548	-0.077394	-0.195090	-84.763084
37869	3815005	0.054501	-0.010330	9.772058	0.002617	0.008145	0.012734	-0.551003	0.076214	-0.590801	-0.076639	-0.189987	-84.735215
37870	3815105	0.048935	-0.005249	9.778290	0.000823	0.007216	0.006837	-0.544617	0.069461	-0.586292	-0.076884	-0.185446	-84.746162
37871	3815205	0.047211	-0.013632	9.773268	0.010152	-0.012327	-0.007178	-0.553466	0.076491	-0.586878	-0.071774	-0.192087	-84.729694
37872	3815305	0.044991	0.004799	9.773719	0.011460	0.010067	-0.005750	-0.557982	0.074147	-0.591371	-0.065912	-0.185905	-84.724970
37873	3815405	0.050916	-0.001539	9.788021	0.010371	-0.013733	-0.012676	-0.555901	0.069566	-0.591275	-0.060652	-0.193378	-84.743685
37874	3815505	0.050506	0.000452	9.775244	-0.001157	-0.002841	0.001933	-0.548942	0.069269	-0.592795	-0.062025	-0.194599	-84.751927
37875	3815605	0.050193	0.003945	9.786780	-0.000671	0.002128	0.000212	-0.549008	0.071740	-0.588655	-0.063121	-0.192966	-84.750003
37876	3815705	0.050496	-0.008716	9.782001	0.001597	0.001342	-0.018069	-0.553314	0.073913	-0.593067	-0.062884	-0.191791	-84.752616
37877	3815805	0.055854	-0.013749	9.773876	0.000829	-0.002212	0.008153	-0.542049	0.071443	-0.590174	-0.063135	-0.192641	-84.747601
37878	3815905	0.054010	-0.012499	9.766615	0.009440	-0.006251	0.008235	-0.549132	0.067117	-0.590785	-0.058446	-0.195815	-84.756932
37879	3816005	0.037494	-0.012007	9.773599	0.003217	0.000525	-0.002802	-0.553438	0.069289	-0.595198	-0.057305	-0.195108	-84.764553
37880	3816105	0.055594	-0.016641	9.768054	0.003017	0.010787	0.002260	-0.553438	0.069289	-0.595198	-0.056288	-0.188519	-84.768343
37881	3816205	0.059372	-0.009194	9.772593	-0.003577	0.000909	0.004585	-0.553314	0.073913	-0.593067	-0.059060	-0.187577	-84.756341
37882	3816305	0.049389	-0.017482	9.772546	-0.002906	-0.000811	0.002156	-0.546927	0.067160	-0.588559	-0.061435	-0.187635	-84.765246
37883	3816405	0.050843	-0.008961	9.782592	0.001513	-0.000857	-0.003496	-0.553209	0.076171	-0.593027	-0.061279	-0.187704	-84.749757
37884	3816505	0.060043	-0.001172	9.775486	0.001531	0.004205	-0.001972	-0.557982	0.074147	-0.591371	-0.061111	-0.184879	-84.742693
37885	3816605	0.058259	-0.009045	9.769142	0.001181	0.006962	-0.004711	-0.548579	0.071207	-0.598903	-0.061136	-0.180481	-84.745370
37886	3816705	0.051065	-0.014847	9.768808	-0.002577	-0.001949	0.007378	-0.546908	0.069525	-0.586469	-0.063333	-0.181186	-84.747112
37887	3816805	0.042261	0.000101	9.779636	-0.002420	0.000335	-0.013296	-0.553399	0.074019	-0.591018	-0.065409	-0.180584	-84.744583
37888	3816905	0.050355	0.000056	9.772984	0.002623	-0.000292	-0.005510	-0.550898	0.078472	-0.590760	-0.064619	-0.180323	-84.718393
37889	3817005	0.046969	-0.006510	9.777969	-0.002512	-0.008580	-0.013678	-0.548942	0.069269	-0.592795	-0.066737	-0.184845	-84.738173
37890	3817105	0.037410	0.010957	9.781739	-0.001723	-0.004158	0.001585	-0.544359	0.069141	-0.592441	-0.068432	-0.186822	-84.747257
37891	3817205	0.049625	-0.008581	9.766263	-0.002789	0.007094	0.002768	-0.544675	0.062366	-0.592562	-0.070728	-0.182370	-84.783190
37892	3817305	0.056038	0.000436	9.771954	0.002465	-0.002058	0.000938	-0.560378	0.071952	-0.591589	-0.070025	-0.183139	-84.785337
37893	3817405	0.048229	-0.000829	9.786846	-0.000788	0.004217	-0.003594	-0.555309	0.078386	-0.595213	-0.071191	-0.180294	-84.758506
37894	3817505	0.042640	-0.004628	9.776584	0.005731	-0.005083	0.004512	-0.546651	0.069205	-0.592618	-0.068620	-0.182798	-84.763837
37895	3817605	0.044828	0.000659	9.776265	0.001610	-0.005233	-0.002923	-0.553504	0.071761	-0.591058	-0.068401	-0.185387	-84.764815
37896	3817705	0.044689	-0.017986	9.772844	-0.009867	0.008887	-0.004101	-0.560082	0.076362	-0.593557	-0.074763	-0.179874	-84.749969
37897	3817805	0.040273	-0.004732	9.781488	-0.001281	0.004155	0.001060	-0.549055	0.076577	-0.582425	-0.076217	-0.177066	-84.726444
37898	3817905	0.043215	-0.001251	9.777118	0.003659	0.011605	0.013305	-0.548626	0.076044	-0.592673	-0.074859	-0.169983	-84.701323
37899	3818005	0.046777	0.010198	9.768516	0.001547	-0.000440	-0.001265	-0.548836	0.071527	-0.592754	-0.074676	-0.169829	-84.707735
37900	3818105	0.046092	0.002681	9.775994	0.014401	-0.000367	0.000561	-0.553419	0.071654	-0.593108	-0.067132	-0.169630	-84.711317
37901	3818205	0.047394	-0.008064	9.773450	0.004371	-0.001610	-0.004984	-0.550937	0.073742	-0.594940	-0.065330	-0.170141	-84.708160
37902	3818305	0.041188	-0.007670	9.783186	0.008909	-0.009134	0.000903	-0.558363	0.069843	-0.587353	-0.060929	-0.174970	-84.719485
37903	3818405	0.048766	-0.009546	9.775228	0.003478	0.000006	-0.004970	-0.549323	0.064965	-0.588776	-0.059623	-0.174577	-84.749459
37904	3818505	0.036547	0.001359	9.774677	0.000390	0.005190	0.000637	-0.555757	0.076555	-0.587055	-0.060116	-0.171179	-84.730287
37905	3818605	0.042916	-0.021004	9.765749	0.005129	-0.001545	-0.014272	-0.551128	0.071591	-0.592931	-0.057861	-0.171661	-84.738288
37906	3818705	0.053012	-0.008471	9.770525	0.004232	-0.007177	-0.012650	-0.553820	0.064986	-0.591179	-0.056110	-0.175386	-84.770115
37907	3818805	0.046968	-0.015788	9.781982	0.002066	-0.000058	-0.003002	-0.555690	0.074083	-0.591195	-0.055633	-0.175002	-84.761298
37908	3818905	0.042616	0.006699	9.768354	-0.006514	-0.002053	0.005795	-0.553333	0.071548	-0.595158	-0.060084	-0.175763	-84.756633
37909	3819005	0.049199	-0.015691	9.777308	0.004685	0.001008	-0.002212	-0.546803	0.071783	-0.586428	-0.058105	-0.174772	-84.752744
37910	3819105	0.062052	-0.012881	9.785357	-0.007228	-0.011084	0.005551	-0.548942	0.069269	-0.592795	-0.062961	-0.180712	-84.755018
37911	3819205	0.053551	-0.015758	9.774509	0.003577	0.008185	0.007862	-0.557876	0.076405	-0.591331	-0.061639	-0.175596	-84.735862
37912	3819305	0.046779	-0.015942	9.763514	0.009622	0.000938	-0.011144	-0.553161	0.071334	-0.599257	-0.056813	-0.174655	-84.743709
37913	3819405	0.047159	-0.009496	9.786699	-0.003644	-0.004832	0.005608	-0.546440	0.073722	-0.592537	-0.059622	-0.177004	-84.731916
37914	3819505	0.068260	-0.024148	9.771785	0.000171	-0.004164	0.003583	-0.546736	0.069312	-0.590568	-0.060234	-0.178983	-84.737737
37915	3819605	0.048716	0.005272	9.774149	0.003143	-0.007201	0.000605	-0.555986	0.069673	-0.589226	-0.059137	-0.182704	-84.746028
37916	3819705	0.038322	0.003278	9.773445	-0.000745	0.015958	-0.004211	-0.548731	0.073785	-0.592714	-0.060268	-0.173146	-84.738472
37917	3819805	0.041300	-0.011505	9.780225	0.000558	-0.001422	-0.003534	-0.553485	0.074126	-0.588968	-0.060652	-0.173546	-84.732144
37918	3819905	0.049461	-0.012170	9.774884	-0.001022	0.003836	-0.010851	-0.558192	0.069630	-0.591452	-0.061921	-0.170952	-84.749016
37919	3820005	0.048452	-0.013397	9.789938	-0.004040	0.006236	-0.008088	-0.553715	0.067244	-0.591139	-0.064921	-0.166986	-84.771231
37920	3820105	0.058725	-0.006090	9.760528	0.004569	0.003268	0.002338	-0.546335	0.075980	-0.592497	-0.063024	-0.164685	-84.746573
37921	3820205	0.059512	-0.007736	9.771386	0.007149	0.004376	0.015116	-0.560082	0.076362	-0.593557	-0.059666	-0.161748	-84.722736
37922	3820305	0.048224	-0.007594	9.767585	-0.007239	-0.001126	0.003556	-0.548903	0.073999	-0.588614	-0.064530	-0.161976	-84.713101
37923	3820405	0.055255	-0.008907	9.783378	-0.000491	-0.003670	0.003900	-0.555433	0.073763	-0.597344	-0.065525	-0.163663	-84.706749
37924	3820505	0.043798	0.002168	9.772789	-0.001659	0.005681	-0.003368	-0.551147	0.069226	-0.595021	-0.067171	-0.160009	-84.721829
37925	3820605	0.040099	-0.002328	9.788977	-0.001344	0.006204	-0.006869	-0.546736	0.069312	-0.590568	-0.068632	-0.156055	-84.734459
37926	3820705	0.044633	-0.006758	9.783132	0.003051	-0.005071	0.002824	-0.544636	0.067096	-0.588382	-0.067589	-0.158559	-84.747054
37927	3820805	0.054760	0.003095	9.782321	0.011568	-0.000289	-0.003207	-0.555776	0.074190	-0.589145	-0.061665	-0.158310	-84.740377
37928	3820905	0.033607	-0.000977	9.780826	0.004224	0.003109	-0.014098	-0.548817	0.073892	-0.590664	-0.059933	-0.156120	-84.737164
37929	3821005	0.042788	-0.002134	9.781912	-0.002863	-0.001461	0.003244	-0.553734	0.064879	-0.593229	-0.062272	-0.156564	-84.763351
37930	3821105	0.048884	-0.005804	9.777823	-0.002925	-0.006438	0.007194	-0.553076	0.071228	-0.601306	-0.064665	-0.159839	-84.759385
37931	3821205	0.046055	-0.002143	9.775443	0.008605	-0.001590	-0.004198	-0.548836	0.071527	-0.592754	-0.060436	-0.160339	-84.757120
37932	3821305	0.050432	0.007582	9.775293	0.005857	0.000883	0.001171	-0.553648	0.064772	-0.595279	-0.057775	-0.159442	-84.784287
37933	3821405	0.037113	-0.008124	9.783469	-0.001329	-0.002468	0.007448	-0.553333	0.071548	-0.595158	-0.059255	-0.160440	-84.777008
37934	3821505	0.038520	0.006414	9.779151	0.010273	0.002101	0.002387	-0.553247	0.071441	-0.597207	-0.054078	-0.158823	-84.772830
37935	3821605	0.036505	0.008391	9.782612	-0.008687	-0.007202	0.001927	-0.560378	0.071952	-0.591589	-0.059762	-0.162539	-84.773551
37936	3821705	0.059285	-0.012119	9.771907	0.002132	0.003892	0.005935	-0.551318	0.069439	-0.590922	-0.059252	-0.159900	-84.775474
37937	3821805	0.039357	-0.003346	9.765627	-0.000832	0.005106	-0.005517	-0.555605	0.073976	-0.593244	-0.060431	-0.156558	-84.765066
37938	3821905	0.058315	-0.007738	9.783561	0.001380	-0.001300	-0.000619	-0.546421	0.076087	-0.590447	-0.060358	-0.156872	-84.732956
37939	3822005	0.040751	-0.000659	9.768218	-0.001702	-0.010637	0.004646	-0.553123	0.076064	-0.595077	-0.062056	-0.162537	-84.705064
37940	3822105	0.047267	-0.004036	9.788682	0.004389	-0.017057	-0.003183	-0.548884	0.076364	-0.586524	-0.060251	-0.171883	-84.679933
37941	3822205	0.049402	-0.012286	9.782167	-0.001635	-0.001097	-0.007834	-0.551089	0.076321	-0.588751	-0.061890	-0.172091	-84.659829
37942	3822305	0.051654	-0.004889	9.769435	-0.001377	-0.014543	-0.001996	-0.548817	0.073892	-0.590664	-0.063383	-0.180009	-84.653199
37943	3822405	0.051872	-0.004267	9.768468	0.001432	-0.005442	-0.003393	-0.555348	0.073656	-0.599393	-0.063264	-0.182715	-84.647625
37944	3822505	0.055702	-0.010710	9.778616	0.002122	-0.005287	-0.007690	-0.544254	0.071400	-0.592401	-0.062733	-0.185346	-84.660408
37945	3822605	0.043738	-0.005100	9.781329	0.009234	0.008523	0.011969	-0.553609	0.069503	-0.591099	-0.058162	-0.180056	-84.668155
37946	3822705	0.035932	0.002346	9.783041	0.003799	-0.010326	0.002540	-0.557915	0.071675	-0.595511	-0.056692	-0.185564	-84.669626
37947	3822805	0.042527	-0.016726	9.776447	0.011446	0.000460	-0.002328	-0.551252	0.066967	-0.595061	-0.050823	-0.184909	-84.695301
37948	3822905	0.055345	-0.012317	9.777677	0.002723	0.003193	0.006983	-0.549113	0.069482	-0.588695	-0.049976	-0.182672	-84.699219
37949	3823005	0.048925	-0.016407	9.766941	0.001243	0.001252	0.003894	-0.555776	0.074190	-0.589145	-0.049980	-0.181535	-84.685092
37950	3823105	0.045283	-0.004330	9.770214	0.005069	0.007965	-0.000626	-0.551233	0.069332	-0.592971	-0.047774	-0.176570	-84.696072
37951	3823205	0.055247	-0.022270	9.779446	0.000082	-0.012017	-0.011788	-0.548836	0.071527	-0.592754	-0.048411	-0.183049	-84.699068
37952	3823305	0.033112	0.003082	9.776625	0.004600	0.000600	-0.013104	-0.553867	0.069823	-0.584950	-0.046452	-0.182308	-84.715250
37953	3823405	0.058278	-0.016762	9.791286	-0.003835	-0.007631	0.007974	-0.551128	0.071591	-0.592931	-0.049369	-0.186265	-84.707548
37954	3823505	0.036639	0.004910	9.786699	0.007507	0.000303	0.003646	-0.548712	0.076150	-0.590624	-0.045791	-0.185660	-84.674864
37955	3823605	0.046771	0.000373	9.764912	-0.000447	-0.001151	-0.008399	-0.546717	0.071677	-0.588478	-0.046736	-0.185912	-84.676503
37956	3823705	0.041167	-0.004110	9.782074	0.002385	-0.001670	-0.002154	-0.548521	0.078302	-0.592633	-0.046087	-0.186433	-84.636707
