// Start Time: Unknown
// Update Rate: Various
// Filter Profile: general (39.12)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 1.5.1
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Roll	Pitch	Yaw
36866	12312413	0.018409	0.045215	9.777082	0.006393	-0.013258	-0.001162	0.065044	-0.623889	-0.643421	0.348175	-0.066372	170.897800
36867	12312513	0.012913	0.049417	9.770670	0.008114	-0.001287	0.005461	0.062648	-0.626084	-0.643638	0.351872	-0.066749	170.903833
36868	12312613	0.007120	0.054447	9.771993	0.001780	0.004422	-0.006786	0.067401	-0.626425	-0.647384	0.351948	-0.063814	170.898541
36869	12312713	0.004628	0.067375	9.785156	0.000659	-0.007347	0.004926	0.071898	-0.626446	-0.644981	0.351374	-0.067666	170.896479
36870	12312813	0.009138	0.062344	9.777512	0.003533	-0.021709	0.001061	0.066829	-0.632880	-0.641356	0.352449	-0.079728	170.898441
36871	12312913	0.003051	0.059916	9.777359	0.003869	0.006985	-0.014905	0.071726	-0.626232	-0.640881	0.353729	-0.075297	170.886960
36872	12313013	0.008708	0.057540	9.770765	0.009564	-0.012521	0.001388	0.069396	-0.630899	-0.645238	0.358260	-0.082097	170.888255
36873	12313113	-0.001053	0.061086	9.772871	-0.006478	-0.002379	-0.013397	0.071430	-0.630642	-0.638912	0.353611	-0.083035	170.880242
36874	12313213	0.014050	0.053747	9.784924	0.004954	-0.004202	-0.003805	0.062437	-0.630601	-0.643719	0.355504	-0.085048	170.882950
36875	12313313	0.008025	0.048921	9.782541	0.006241	-0.018701	0.000160	0.071936	-0.621715	-0.640800	0.358132	-0.095386	170.881576
36876	12313413	-0.002589	0.049004	9.779438	-0.003641	0.003589	0.001500	0.062667	-0.623719	-0.641548	0.355096	-0.092955	170.886022
36877	12313513	0.010132	0.059105	9.770838	0.003797	0.003618	0.004486	0.066743	-0.632773	-0.639306	0.356319	-0.090519	170.890059
36878	12313613	-0.000977	0.059523	9.776826	0.006538	-0.007660	-0.016794	0.060652	-0.621610	-0.645784	0.359132	-0.094467	170.883664
36879	12313713	0.004511	0.056029	9.772973	0.002554	-0.010276	-0.003995	0.069692	-0.626489	-0.647207	0.359651	-0.099963	170.880143
36880	12313813	0.007372	0.040632	9.770806	0.007530	0.005054	-0.009454	0.065044	-0.623889	-0.643421	0.363026	-0.096654	170.876462
36881	12313913	0.018790	0.046417	9.758917	0.003944	0.011311	0.006730	0.069750	-0.619393	-0.640937	0.364332	-0.089821	170.879131
36882	12314013	0.014045	0.045823	9.757565	0.009058	0.000209	-0.012162	0.069349	-0.626062	-0.639008	0.368584	-0.089278	170.872270
36883	12314113	-0.001705	0.060908	9.780988	-0.008332	0.002179	-0.005593	0.060614	-0.626341	-0.649964	0.362867	-0.087628	170.875265
36884	12314213	-0.001900	0.055194	9.778774	0.000405	0.013007	0.001514	0.055918	-0.618905	-0.639948	0.362149	-0.079798	170.884132
36885	12314313	-0.004002	0.069735	9.771757	0.005403	-0.011235	0.000162	0.064806	-0.621204	-0.635182	0.364297	-0.085857	170.884049
36886	12314413	0.008687	0.066773	9.772588	-0.001267	-0.004298	0.006143	0.065292	-0.614643	-0.639160	0.362618	-0.087964	170.886119
36887	12314513	0.011259	0.051636	9.776754	0.011952	-0.018713	0.008596	0.073826	-0.628448	-0.638695	0.368511	-0.098343	170.882590
36888	12314613	0.007296	0.060693	9.774803	0.004295	0.000750	0.001953	0.073826	-0.628448	-0.638695	0.370023	-0.097546	170.875602
36889	12314713	0.004242	0.062809	9.772671	-0.007038	-0.005162	-0.007506	0.059966	-0.620757	-0.629387	0.365050	-0.100092	170.880112
36890	12314813	0.005300	0.063254	9.777193	0.005628	-0.013878	-0.000025	0.053608	-0.621206	-0.642215	0.367326	-0.107657	170.893417
36891	12314913	0.006935	0.053088	9.781434	0.001904	-0.001258	-0.010580	0.069521	-0.626275	-0.643108	0.367481	-0.107964	170.881806
36892	12315013	0.004111	0.050559	9.763137	0.015303	-0.010250	-0.008518	0.059956	-0.632689	-0.641887	0.375310	-0.113423	170.883196
36893	12315113	0.005853	0.052195	9.780137	-0.006337	0.003698	-0.002467	0.057894	-0.625744	-0.639892	0.370734	-0.110912	170.888185
36894	12315213	-0.003927	0.067297	9.776781	0.004315	-0.000983	0.002502	0.069626	-0.624017	-0.643067	0.372257	-0.111109	170.882886
36895	12315313	0.002211	0.046904	9.775585	0.009837	0.005002	0.007083	0.067526	-0.621801	-0.645253	0.376938	-0.107893	170.883701
36896	12315413	-0.006268	0.059876	9.788692	0.005223	-0.004180	0.002153	0.067144	-0.626105	-0.641235	0.378980	-0.109917	170.883250
36897	12315513	-0.001462	0.064856	9.766282	-0.003210	-0.004313	0.007122	0.069244	-0.628320	-0.639049	0.376186	-0.112038	170.883665
36898	12315613	0.001470	0.055040	9.774680	-0.004315	0.004512	0.004803	0.067125	-0.628470	-0.643325	0.372761	-0.109092	170.885967
36899	12315713	0.003415	0.059971	9.766397	0.007457	-0.009328	0.011225	0.060166	-0.628172	-0.641806	0.376073	-0.114094	170.900874
36900	12315813	0.008907	0.064248	9.775110	0.006860	-0.004621	0.010006	0.069922	-0.619607	-0.645036	0.379045	-0.116403	170.899885
36901	12315913	0.012770	0.053621	9.769313	0.002086	-0.005971	-0.007034	0.073826	-0.628448	-0.638695	0.379302	-0.119423	170.886053
36902	12316013	0.000283	0.059373	9.775848	0.006912	-0.001503	-0.001999	0.060547	-0.623869	-0.645824	0.382316	-0.119891	170.894569
36903	12316113	-0.003229	0.060327	9.784477	0.004840	-0.006765	-0.009546	0.064939	-0.626148	-0.643461	0.384154	-0.123349	170.891404
36904	12316213	-0.007703	0.066754	9.771474	0.003157	-0.002149	-0.014237	0.064958	-0.623783	-0.641371	0.385033	-0.124145	170.885171
36905	12316313	0.006139	0.055761	9.764966	0.000117	-0.004198	0.000590	0.069302	-0.621225	-0.632779	0.384152	-0.126175	170.880566
36906	12316413	0.007019	0.054001	9.771642	0.001652	0.000046	0.007672	0.067163	-0.623740	-0.639145	0.384141	-0.125798	170.884402
36907	12316513	-0.007052	0.056841	9.772858	-0.004210	0.003269	-0.000511	0.071688	-0.630962	-0.645061	0.380783	-0.123545	170.878517
36908	12316613	0.006327	0.053168	9.765112	0.004500	-0.012749	-0.002890	0.060290	-0.623549	-0.639675	0.382417	-0.130453	170.886954
36909	12316713	0.002132	0.061708	9.771519	0.003044	-0.006857	-0.000426	0.069626	-0.624017	-0.643067	0.383215	-0.134001	170.882824
36910	12316813	0.004195	0.054455	9.781445	-0.012537	-0.001568	-0.006047	0.067191	-0.630942	-0.647465	0.375092	-0.134495	170.880528
36911	12316913	-0.003532	0.053529	9.775716	-0.008855	-0.000190	-0.007771	0.065024	-0.626255	-0.645511	0.369081	-0.134192	170.879303
36912	12317013	0.013608	0.059606	9.768654	-0.004214	-0.007437	-0.008961	0.058256	-0.623805	-0.646001	0.365731	-0.138033	170.884223
36913	12317113	0.009039	0.065677	9.773068	0.004072	0.000216	0.002492	0.070046	-0.614983	-0.642906	0.367114	-0.137541	170.878718
36914	12317213	0.006047	0.056137	9.765800	-0.000139	-0.005628	-0.000772	0.064939	-0.626148	-0.643461	0.366088	-0.140379	170.880659
36915	12317313	0.004462	0.054115	9.768581	0.003386	-0.001844	-0.005243	0.063048	-0.619416	-0.645567	0.367088	-0.141033	170.881392
36916	12317413	-0.004213	0.066904	9.773693	0.002255	0.005342	0.003267	0.060318	-0.630751	-0.647995	0.367428	-0.137597	170.892597
36917	12317513	0.010038	0.055151	9.770405	0.000264	-0.004760	-0.001042	0.060290	-0.623549	-0.639675	0.366633	-0.139934	170.899338
36918	12317613	0.006470	0.062479	9.789102	0.003650	0.005380	-0.002951	0.065063	-0.621524	-0.641331	0.367782	-0.136459	170.896569
36919	12317713	0.007801	0.067136	9.786415	-0.003573	0.006570	0.002912	0.063344	-0.615006	-0.647536	0.364784	-0.132323	170.898544
36920	12317813	0.009891	0.056501	9.767293	-0.003570	0.003847	-0.004191	0.062609	-0.630814	-0.647818	0.361797	-0.129718	170.902333
36921	12317913	0.006489	0.053941	9.761873	-0.001674	0.005356	-0.005858	0.051068	-0.630389	-0.646653	0.359897	-0.126230	170.927408
36922	12318013	-0.000530	0.055237	9.769337	0.002059	0.008627	-0.000981	0.061015	-0.619672	-0.651892	0.360131	-0.120900	170.929875
36923	12318113	0.005214	0.058585	9.778181	-0.005626	-0.009995	0.003632	0.060271	-0.625914	-0.641765	0.355957	-0.126253	170.938900
36924	12318213	-0.003940	0.070291	9.773301	0.001481	-0.004615	-0.001479	0.055984	-0.621377	-0.644088	0.355860	-0.128502	170.950047
36925	12318313	0.003682	0.061238	9.790349	0.000466	-0.004720	-0.003422	0.067440	-0.621695	-0.643204	0.355186	-0.130816	170.938279
36926	12318413	0.004831	0.061496	9.773151	0.002272	0.003010	-0.007002	0.062667	-0.623719	-0.641548	0.355551	-0.128683	170.935865
36927	12318513	-0.002809	0.058403	9.783893	0.007757	-0.004303	-0.003573	0.060567	-0.621504	-0.643734	0.359054	-0.130750	170.937743
36928	12318613	0.019165	0.060111	9.772285	0.000158	-0.008960	0.002430	0.062371	-0.628129	-0.639579	0.358195	-0.135508	170.941437
36929	12318713	0.004766	0.056734	9.769976	0.001272	0.004382	-0.010420	0.067078	-0.623633	-0.637095	0.357992	-0.132580	170.930463
36930	12318813	0.009253	0.057118	9.770391	-0.000302	0.006272	0.002452	0.071936	-0.621715	-0.640800	0.356871	-0.128617	170.921224
36931	12318913	0.002497	0.060550	9.755548	0.004269	-0.007018	-0.005257	0.069330	-0.628427	-0.641098	0.358378	-0.132238	170.913749
36932	12319013	-0.007397	0.060943	9.775211	-0.000928	0.004371	0.000748	0.062305	-0.625658	-0.635440	0.356900	-0.129349	170.920466
36933	12319113	-0.003672	0.062600	9.797098	0.006871	-0.001783	0.000565	0.057855	-0.630474	-0.644073	0.359890	-0.129982	170.934402
36934	12319213	0.011065	0.045102	9.767027	-0.003209	0.000226	-0.010549	0.062543	-0.628343	-0.643679	0.357119	-0.129428	170.933351
36935	12319313	0.002490	0.060105	9.768777	-0.002480	0.000451	-0.004995	0.064643	-0.630558	-0.641493	0.354759	-0.128766	170.932291
36936	12319413	0.010137	0.046109	9.782657	0.004735	-0.013257	0.001459	0.066657	-0.632667	-0.637257	0.356525	-0.135983	170.931523
36937	12319513	0.006155	0.045180	9.776859	0.006960	0.000234	-0.006382	0.064977	-0.621418	-0.639281	0.359576	-0.135443	170.926776
36938	12319613	0.006420	0.056452	9.771158	0.006563	-0.001573	0.004987	0.053865	-0.621526	-0.648364	0.362382	-0.135967	170.949543
36939	12319713	-0.000762	0.064029	9.779521	0.007095	-0.004818	-0.010706	0.069521	-0.626275	-0.643108	0.365518	-0.138309	170.932827
36940	12319813	0.014396	0.046650	9.779735	-0.000323	0.000811	-0.001380	0.062437	-0.630601	-0.643719	0.364389	-0.137452	170.937414
36941	12319913	0.008727	0.050086	9.761147	-0.012113	0.019039	-0.009646	0.069559	-0.621545	-0.638928	0.356516	-0.126130	170.921142
36942	12320013	0.008283	0.060562	9.770370	0.000745	0.006868	0.001013	0.069092	-0.625742	-0.632859	0.355997	-0.121818	170.914390
36943	12320113	0.001488	0.062803	9.778908	0.006302	0.006719	-0.006107	0.065149	-0.621631	-0.643381	0.358670	-0.117561	170.911730
36944	12320213	-0.003088	0.067305	9.768553	-0.001047	-0.017770	0.009512	0.067039	-0.628363	-0.641275	0.357114	-0.127392	170.915161
36945	12320313	0.008383	0.054092	9.770069	0.002443	0.002491	0.000765	0.071364	-0.628171	-0.634773	0.357568	-0.125587	170.905836
36946	12320413	0.002180	0.052437	9.787107	0.000955	-0.007101	-0.003052	0.069416	-0.628534	-0.643148	0.357175	-0.129261	170.900106
36947	12320513	0.007001	0.056663	9.778182	-0.001674	-0.016098	-0.011401	0.066934	-0.630622	-0.641316	0.355286	-0.138058	170.895118
36948	12320613	-0.005579	0.067903	9.772738	-0.007572	0.005648	0.008083	0.071574	-0.623654	-0.634692	0.349992	-0.134467	170.895421
36949	12320713	-0.001968	0.061157	9.785168	0.009737	0.000140	-0.009677	0.060633	-0.623976	-0.647874	0.354638	-0.133963	170.897529
36950	12320813	0.004730	0.066836	9.784200	0.002861	-0.004351	-0.002566	0.073702	-0.633071	-0.640826	0.355337	-0.136063	170.891931
36951	12320913	0.013173	0.045228	9.768062	-0.001322	0.011054	-0.002898	0.071535	-0.628384	-0.638872	0.353639	-0.129333	170.889858
36952	12321013	0.004797	0.054455	9.778948	0.003456	0.000760	-0.014804	0.064872	-0.623676	-0.639322	0.354694	-0.128457	170.884597
36953	12321113	0.010140	0.069275	9.777539	0.000437	0.004596	-0.003218	0.068901	-0.627894	-0.630850	0.354004	-0.125426	170.883621
36954	12321213	0.001871	0.057232	9.773583	-0.007215	0.002969	0.007091	0.071726	-0.626232	-0.640881	0.348917	-0.123363	170.888069
36955	12321313	-0.004132	0.063633	9.780274	-0.002854	0.006238	0.004097	0.064939	-0.626148	-0.643461	0.346333	-0.119415	170.892809
36956	12321413	0.001421	0.050485	9.767320	-0.014113	0.007587	0.011385	0.067526	-0.621801	-0.645253	0.337289	-0.114720	170.900419
36957	12321513	0.005040	0.069197	9.784055	-0.003187	-0.014015	-0.007882	0.060251	-0.628279	-0.643855	0.334529	-0.122334	170.898933
36958	12321613	0.012532	0.060858	9.780703	0.001645	-0.008712	-0.003920	0.064347	-0.634968	-0.639524	0.334533	-0.126925	170.898091
36959	12321713	-0.001045	0.053359	9.782609	0.013865	-0.004975	0.001730	0.062838	-0.623932	-0.645647	0.341531	-0.129393	170.900424
36960	12321813	0.001624	0.055162	9.778738	0.004904	0.000324	-0.008748	0.060586	-0.619139	-0.641644	0.343409	-0.128789	170.897352
36961	12321913	0.007789	0.047887	9.786724	0.002660	-0.012715	-0.008061	0.065301	-0.624209	-0.649570	0.344000	-0.135659	170.892700
36962	12322013	0.012242	0.059810	9.770578	0.001800	-0.011275	-0.013807	0.069369	-0.623697	-0.636918	0.344107	-0.141686	170.882849
36963	12322113	0.000571	0.061299	9.780121	0.004951	0.005775	-0.011630	0.064939	-0.626148	-0.643461	0.346016	-0.137948	170.877725
36964	12322213	0.005453	0.049376	9.778624	0.006991	0.003015	0.004837	0.060376	-0.623655	-0.641725	0.349072	-0.135848	170.885052
36965	12322313	-0.008854	0.066303	9.786032	-0.003684	0.003781	-0.008576	0.071773	-0.631069	-0.647111	0.346030	-0.133266	170.875956
36966	12322413	0.006421	0.072184	9.782579	0.005068	-0.001613	-0.013819	0.067249	-0.623846	-0.641195	0.348009	-0.133755	170.867817
36967	12322513	0.009090	0.062487	9.778099	0.003118	0.007592	-0.002595	0.060862	-0.617094	-0.645703	0.348855	-0.129005	170.871838
36968	12322613	0.007131	0.046594	9.782193	0.001510	0.012253	-0.000822	0.058132	-0.628429	-0.648131	0.348778	-0.121590	170.880491
36969	12322713	0.003926	0.063188	9.758952	-0.001202	0.007688	-0.005031	0.067401	-0.626425	-0.647384	0.347152	-0.116781	170.875458
36970	12322813	-0.001989	0.061779	9.770374	0.006158	-0.000427	-0.002154	0.062819	-0.626298	-0.647738	0.349740	-0.116628	170.877901
36971	12322913	0.004288	0.047163	9.781284	0.004137	-0.008434	0.003724	0.069159	-0.628214	-0.636999	0.351164	-0.121087	170.875273
36972	12323013	0.003709	0.064932	9.772289	-0.000824	0.010665	0.010548	0.065044	-0.623889	-0.643421	0.349737	-0.114625	170.882088
36973	12323113	0.003522	0.058003	9.779756	-0.010007	-0.001027	0.004770	0.060146	-0.630537	-0.643896	0.343055	-0.114836	170.894518
36974	12323213	0.003723	0.062525	9.783408	0.004040	0.009179	0.001411	0.067296	-0.628683	-0.647424	0.344426	-0.109195	170.892466
36975	12323313	0.005890	0.050929	9.787434	-0.000272	-0.006129	-0.006568	0.067144	-0.626105	-0.641235	0.343336	-0.112297	170.885748
36976	12323413	0.003446	0.060565	9.781770	0.013689	-0.001599	0.000391	0.064748	-0.628300	-0.641452	0.350237	-0.112824	170.888138
36977	12323513	0.004867	0.045078	9.769254	-0.002878	0.000489	-0.001318	0.066953	-0.628257	-0.639226	0.347648	-0.112152	170.885549
36978	12323613	-0.001855	0.060674	9.774672	-0.002574	-0.003134	-0.000447	0.062457	-0.628236	-0.641629	0.345232	-0.113553	170.891772
36979	12323713	0.013063	0.045385	9.773321	0.006697	-0.001171	0.014720	0.069416	-0.628534	-0.643148	0.348110	-0.113890	170.893919
36980	12323813	0.010849	0.060987	9.770817	-0.002189	0.008358	-0.002275	0.073721	-0.630706	-0.638736	0.345917	-0.108711	170.881904
36981	12323913	-0.002803	0.054578	9.779267	0.008428	0.011697	-0.002092	0.067440	-0.621695	-0.643204	0.349807	-0.101613	170.881531
36982	12324013	0.019859	0.061319	9.770705	0.005093	0.004985	-0.011013	0.065406	-0.621951	-0.649530	0.351794	-0.098327	170.878570
36983	12324113	-0.002060	0.063482	9.783832	0.009321	0.009997	-0.013760	0.060185	-0.625807	-0.639716	0.356206	-0.092158	170.879247
36984	12324213	-0.012443	0.071006	9.768866	0.000781	0.000751	-0.002030	0.067058	-0.625998	-0.639185	0.355714	-0.091332	170.877673
36985	12324313	0.009651	0.060508	9.772139	0.006382	-0.001696	-0.007413	0.071602	-0.630856	-0.643012	0.358437	-0.091890	170.869213
36986	12324413	0.002580	0.063405	9.771850	0.001062	0.003734	-0.002052	0.066934	-0.630622	-0.641316	0.358107	-0.089353	170.869810
36987	12324513	0.014544	0.057736	9.769019	0.001881	-0.009595	-0.006187	0.067736	-0.617285	-0.645173	0.358249	-0.094440	170.865708
36988	12324613	0.013379	0.050197	9.789611	-0.000750	-0.004877	-0.007133	0.069092	-0.625742	-0.632859	0.356886	-0.096820	170.861196
36989	12324713	0.008377	0.050562	9.776309	-0.003893	0.001948	-0.003599	0.069435	-0.626169	-0.641058	0.353718	-0.095302	170.858913
36990	12324813	0.017235	0.051420	9.772858	-0.002909	-0.002014	0.000799	0.065129	-0.623996	-0.645471	0.351110	-0.096068	170.863248
36991	12324913	-0.000741	0.052039	9.774494	-0.004923	0.008400	-0.013512	0.069521	-0.626275	-0.643108	0.347361	-0.090819	170.855121
36992	12325013	0.015116	0.047450	9.773755	0.010718	0.002913	-0.005674	0.064853	-0.626041	-0.641412	0.352566	-0.088738	170.856110
36993	12325113	0.014172	0.050572	9.779581	0.005242	-0.001470	0.005356	0.056070	-0.621483	-0.646137	0.354622	-0.089205	170.870128
36994	12325213	-0.005432	0.061705	9.771005	0.002521	0.002636	0.000156	0.055755	-0.628258	-0.646259	0.355125	-0.087300	170.880696
36995	12325313	0.013303	0.051556	9.764789	0.000096	0.004575	-0.007034	0.060462	-0.623762	-0.643775	0.354245	-0.084263	170.880246
36996	12325413	0.006991	0.062122	9.769540	0.006249	0.003560	0.002095	0.060357	-0.626021	-0.643815	0.356884	-0.081839	170.885493
36997	12325513	0.018128	0.064237	9.782629	0.010443	0.000840	-0.009494	0.071745	-0.623867	-0.638791	0.361935	-0.080941	170.869243
36998	12325613	0.002227	0.053415	9.777561	0.012708	-0.002694	-0.005649	0.065273	-0.617008	-0.641250	0.368281	-0.082077	170.863599
36999	12325713	0.004971	0.060171	9.774114	-0.007857	-0.001186	-0.007608	0.064958	-0.623783	-0.641371	0.362846	-0.082340	170.858896
37000	12325813	0.003144	0.060930	9.784148	-0.001670	-0.000787	0.009767	0.062562	-0.625978	-0.641589	0.360940	-0.082435	170.868337
37001	12325913	-0.004017	0.062509	9.770031	-0.002937	-0.004507	-0.004089	0.062858	-0.621567	-0.643557	0.358321	-0.084613	170.868342
37002	12326013	-0.004512	0.057874	9.777593	0.003117	0.007855	-0.001913	0.066829	-0.632880	-0.641356	0.359168	-0.079717	170.865030
37003	12326113	0.002184	0.066138	9.773498	0.000101	0.003816	-0.002762	0.065340	-0.619479	-0.645390	0.358289	-0.077133	170.861140
37004	12326213	0.000347	0.052071	9.780568	-0.000494	-0.000670	-0.006439	0.060567	-0.621504	-0.643734	0.357070	-0.077100	170.865771
37005	12326313	-0.003129	0.065956	9.761170	0.005366	-0.002883	0.000293	0.066848	-0.630515	-0.639266	0.359205	-0.078366	170.862638
37006	12326413	0.002446	0.062430	9.783669	-0.002780	-0.005126	0.001431	0.060337	-0.628386	-0.645905	0.356671	-0.080913	170.874437
37007	12326513	-0.012271	0.057351	9.781860	-0.005345	0.005640	-0.010308	0.067526	-0.621801	-0.645253	0.352678	-0.077260	170.860284
37008	12326613	0.001331	0.054771	9.781727	0.002910	-0.007972	0.000312	0.069626	-0.624017	-0.643067	0.353407	-0.081446	170.847998
37009	12326713	0.015863	0.060185	9.788173	-0.001026	0.003858	0.001105	0.067105	-0.630835	-0.645415	0.351879	-0.078852	170.844825
37010	12326813	0.001719	0.052307	9.780675	-0.003229	-0.002270	-0.009178	0.064834	-0.628406	-0.643502	0.349097	-0.079730	170.841571
37011	12326913	-0.007331	0.055498	9.779558	-0.002851	-0.011723	-0.009342	0.057999	-0.623485	-0.639852	0.346530	-0.086013	170.856148
37012	12327013	0.010445	0.051844	9.784500	-0.005037	0.004025	0.000567	0.064958	-0.623783	-0.641371	0.342704	-0.083320	170.855730
37013	12327113	-0.005249	0.055659	9.777513	0.006485	-0.007687	0.003192	0.071936	-0.621715	-0.640800	0.345479	-0.087358	170.835609
37014	12327213	0.005374	0.063427	9.779682	0.002698	0.008227	-0.007829	0.058571	-0.617030	-0.645880	0.346091	-0.082216	170.850067
37015	12327313	0.014085	0.061849	9.778536	-0.001351	-0.024616	-0.005522	0.064977	-0.621418	-0.639281	0.344383	-0.095912	170.845598
37016	12327413	0.012573	0.063658	9.775427	0.004422	0.001701	0.003060	0.065235	-0.621738	-0.645430	0.345975	-0.094559	170.845530
37017	12327513	0.001228	0.069627	9.784465	0.010615	-0.009770	-0.000285	0.069664	-0.619287	-0.638887	0.351120	-0.099776	170.828637
37018	12327613	0.001874	0.049205	9.779261	-0.000380	-0.001465	-0.005426	0.059718	-0.630004	-0.633648	0.349967	-0.100195	170.845046
37019	12327713	-0.000115	0.067019	9.763149	0.006317	-0.006716	-0.003666	0.067354	-0.621588	-0.641154	0.352652	-0.103645	170.834173
37020	12327813	0.001050	0.054018	9.770520	-0.001882	-0.000393	-0.001990	0.060481	-0.621397	-0.641685	0.350635	-0.103466	170.846989
37021	12327913	-0.002068	0.051383	9.781328	0.006944	-0.006870	-0.004129	0.060251	-0.628279	-0.643855	0.353678	-0.106989	170.859583
37022	12328013	0.010865	0.058800	9.779784	0.001891	-0.004474	0.002654	0.067144	-0.626105	-0.641235	0.353821	-0.109175	170.853667
37023	12328113	0.002545	0.053362	9.779342	-0.001976	-0.011004	-0.007399	0.056156	-0.621590	-0.648187	0.351756	-0.115051	170.870948
37024	12328213	0.000467	0.063164	9.769851	-0.000039	0.001108	-0.008344	0.066934	-0.630622	-0.641316	0.350805	-0.114000	170.860889
37025	12328313	0.007227	0.055055	9.770553	0.000657	0.008259	-0.001610	0.062924	-0.624039	-0.647697	0.350244	-0.108870	170.862938
37026	12328413	-0.006572	0.065863	9.774093	0.001228	-0.003634	-0.000138	0.067335	-0.623953	-0.643244	0.350010	-0.110566	170.855782
37027	12328513	0.005518	0.062024	9.772912	0.008957	-0.013511	-0.009651	0.058093	-0.633159	-0.652312	0.354212	-0.117873	170.866703
37028	12328613	-0.003076	0.060737	9.778389	0.010867	-0.008726	-0.001767	0.069626	-0.624017	-0.643067	0.359504	-0.122482	170.853498
37029	12328713	0.016313	0.054066	9.785364	0.002700	-0.003539	-0.003630	0.069540	-0.623910	-0.641018	0.360117	-0.124111	170.842018
37030	12328813	0.008492	0.050301	9.783943	-0.003559	-0.002439	-0.009632	0.069712	-0.624123	-0.645117	0.357152	-0.125088	170.828610
37031	12328913	0.004396	0.058249	9.781540	0.008908	0.002440	-0.000393	0.069922	-0.619607	-0.645036	0.361318	-0.123302	170.820638
37032	12329013	0.012929	0.059970	9.762337	0.002224	-0.004413	0.007325	0.064834	-0.628406	-0.643502	0.361645	-0.125464	170.829391
37033	12329113	0.005402	0.056213	9.770698	0.001878	-0.005053	-0.011776	0.055584	-0.628045	-0.642159	0.361795	-0.127912	170.846680
37034	12329213	0.006369	0.060666	9.775766	0.006110	0.007268	0.000601	0.069864	-0.626702	-0.651306	0.364357	-0.123364	170.838444
37035	12329313	0.005369	0.056151	9.783454	0.002369	-0.003925	-0.013272	0.069817	-0.621865	-0.645077	0.364793	-0.125178	170.821903
37036	12329413	0.004734	0.064781	9.781465	0.004009	0.010355	-0.008449	0.071898	-0.626446	-0.644981	0.366163	-0.118830	170.805517
37037	12329513	0.007853	0.064488	9.768684	0.002304	-0.008332	-0.012243	0.058276	-0.621440	-0.643911	0.366558	-0.123156	170.818975
37038	12329613	0.007955	0.061086	9.768936	0.005275	0.007573	-0.004379	0.062390	-0.625764	-0.637489	0.368647	-0.118404	170.826477
37039	12329713	0.007478	0.053591	9.768418	0.000087	0.007378	0.006732	0.069416	-0.628534	-0.643148	0.367752	-0.113815	170.823709
37040	12329813	0.002785	0.055793	9.764649	-0.003500	-0.006129	-0.009380	0.062963	-0.619309	-0.643517	0.364818	-0.116896	170.825390
37041	12329913	0.012831	0.050145	9.776736	-0.001847	0.005990	0.001459	0.071793	-0.628704	-0.645021	0.362822	-0.113086	170.813566
37042	12330013	-0.004722	0.065680	9.763698	-0.004912	-0.014454	-0.013292	0.067230	-0.626212	-0.643285	0.359085	-0.120928	170.804918
37043	12330113	-0.011525	0.057235	9.760868	0.004611	0.002936	-0.001592	0.060481	-0.621397	-0.641685	0.360790	-0.118839	170.820234
37044	12330213	0.007438	0.047236	9.776835	-0.000689	-0.008374	-0.001204	0.065149	-0.621631	-0.643381	0.359458	-0.123240	170.821686
37045	12330313	0.011031	0.055623	9.768837	-0.005257	-0.000016	0.000187	0.071660	-0.623760	-0.636742	0.355509	-0.122867	170.806050
37046	12330413	0.010478	0.045780	9.773461	-0.001074	0.001869	0.010320	0.062667	-0.623719	-0.641548	0.353942	-0.121434	170.823494
37047	12330513	-0.011222	0.068410	9.784260	0.006322	0.002774	0.001064	0.069817	-0.621865	-0.645077	0.356627	-0.119463	170.812508
37048	12330613	0.024860	0.047984	9.773507	0.001658	0.002634	-0.005797	0.076394	-0.626466	-0.642577	0.356648	-0.117558	170.778644
37049	12330713	-0.001629	0.070548	9.783278	0.004898	0.007171	-0.005547	0.067105	-0.630835	-0.645415	0.358523	-0.113037	170.776926
37050	12330813	-0.009597	0.063737	9.766518	0.009400	-0.007454	-0.007714	0.062543	-0.628343	-0.643679	0.362979	-0.116878	170.789042
37051	12330913	0.009702	0.046027	9.772051	-0.002337	-0.014969	-0.006322	0.055965	-0.623742	-0.646178	0.360706	-0.125019	170.822654
37052	12331013	0.007801	0.068364	9.789034	-0.002911	-0.004321	-0.004237	0.062858	-0.621567	-0.643557	0.358106	-0.127081	170.830478
37053	12331113	-0.007355	0.055882	9.776816	-0.003666	-0.008972	-0.000312	0.059994	-0.627959	-0.637706	0.355066	-0.131814	170.853666
37054	12331213	0.015040	0.062811	9.774204	-0.002704	0.003840	-0.007540	0.067249	-0.623846	-0.641195	0.352589	-0.129198	170.843423
37055	12331313	0.004236	0.069191	9.786563	0.003473	0.015494	-0.010053	0.067230	-0.626212	-0.643285	0.353655	-0.119895	170.834274
37056	12331413	-0.004548	0.072261	9.778899	0.004900	-0.003818	-0.016847	0.064958	-0.623783	-0.641371	0.355545	-0.121627	170.828691
37057	12331513	0.019594	0.030415	9.787812	0.008737	0.005536	0.004724	0.064977	-0.621418	-0.639281	0.359608	-0.118078	170.833857
